1479461831988767 5 -466.1976187330399
1479461832189875 6 -441.3597357255259
1479461832487061 7 -422.3607095860208
1479461832654515 8 -421.1896057550588
1479461833000981 9 -405.3760231786518
1479461833312925 10 -409.0000621837225
1479461833514536 11 -383.8573037291273
1479461833847262 12 -374.9764886869886
1479461834158722 5 468.7110448628822
1479461834301497 6 440.0149407030823
1479461834618900 7 421.3720720410354
1479461834865324 8 421.2255151798374
1479461835164542 9 404.5290922879419
1479461835449504 10 407.4637181345828
1479461835673600 11 384.2067913867364
1479461836084582 12 374.0135379183836
1479461836661194 5 -465.7577674370866
1479461836893691 6 -440.7222105354218
1479461837122596 7 -422.0182928188764
1479461837371577 8 -421.0065916384809
1479461837684267 9 -405.7276223054973
1479461837965533 10 -409.3564728127006
1479461838221450 11 -384.2301646151211
1479461838536510 12 -374.5921989135408
1479461838808545 5 466.3603165972809
1479461839011028 6 440.3100938134797
1479461839288819 7 420.321862599065
1479461839585485 8 420.846084349358
1479461839840675 9 404.4060114510493
1479461840147462 10 408.0554230275413
1479461840369702 11 383.109338064133
1479461840762936 12 373.8868045147792
1479461841345030 5 -466.0570693253439
1479461841570195 6 -441.2807851295718
1479461841804444 7 -421.9933120174572
1479461842066112 8 -421.3699173101842
1479461842363860 9 -404.9362996705475
1479461842644967 10 -409.1788427372097
1479461842866570 11 -384.1485418376283
1479461843182540 12 -374.5525039427107
1479461843496370 5 467.6146779666777
1479461843783359 6 440.63243639735
1479461844057696 7 420.6497341165162
1479461844283658 8 421.0570233278929
1479461844537899 9 404.0749180871569
1479461844808268 10 407.3274858919058
1479461845044134 11 383.7593225171987
1479461845410018 12 373.9871288929123
1479461846017537 5 -466.9894327541485
1479461846261377 6 -441.0212816576831
1479461846541796 7 -422.2793295727344
1479461846730778 8 -421.3812829170532
1479461847065602 9 -405.1267685273617
1479461847361051 10 -409.3917217731534
1479461847575932 11 -384.0938309931223
1479461847884467 12 -374.7195591561134
1479461848222366 5 468.1226356012673
1479461848415769 6 440.7260229986037
1479461848713961 7 420.8329351514586
1479461848996604 8 422.8079538586766
1479461849223204 9 404.2494963852232
1479461849503972 10 408.029960753734
1479461849758362 11 384.1845408592498
1479461850131041 12 374.5575574112646
1479461850692240 5 -466.2657112840607
1479461850919615 6 -442.0396299768738
1479461851220680 7 -423.9497245995868
1479461851480723 8 -422.1852890956075
1479461851728529 9 -405.2064611410584
1479461852014153 10 -410.1996392818085
1479461852285203 11 -384.5170780852228
1479461852617962 12 -375.1342972112473
1479461852875598 5 463.5049997601787
1479461853162007 6 442.0129564937904
1479461853460507 7 421.5436818436022
1479461853693870 8 421.6288173004157
1479461853979544 9 404.8269750021523
1479461854216694 10 408.2788694323265
1479461854451633 11 383.3475785358252
1479461854844509 12 374.0136344471184
1479461855451295 5 -467.5683689439024
1479461855734848 6 -441.0333351870178
1479461855971510 7 -422.2489127297283
1479461856217382 8 -421.1929198288144
1479461856492403 9 -405.094648917977
1479461856760712 10 -410.3165273355414
1479461857018925 11 -384.1739995541199
1479461857270947 12 -374.5638691896396
1479461857599716 5 464.9474517743998
1479461857870277 6 440.2770744159757
1479461858173036 7 421.6087294200536
1479461858427905 8 421.3051231580624
1479461858699245 9 403.9521007382193
1479461858975368 10 408.5238087617428
1479461859239692 11 382.8207617461183
1479461859494732 12 374.3267107183734
1479461860055859 6 -441.0187523628599
1479461860454682 5 -466.5927323875542
1479461860589058 7 -421.4310320797005
1479461860920787 9 -407.1205534041382
1479461861145458 8 -420.0582886239118
1479461861409161 11 -384.2756954295936
1479461861747929 10 -411.8414816574893
1479461862029455 12 -375.3867075384013
1479461862190511 6 440.91965726674
1479461862494136 7 421.8450948677177
1479461862678251 5 464.2877896233009
1479461863059847 8 420.8190319412142
1479461863350002 9 407.2153135853882
1479461863640696 10 409.050124920351
1479461863849597 11 383.2682521645592
1479461864169054 12 373.4573911926603
1479461864706249 7 -423.8867533052687
1479461865001371 6 -441.4892028686298
1479461865285714 8 -420.3613063472184
1479461865545963 5 -466.9655395842656
1479461865872214 10 -410.3967802479376
1479461866104390 9 -406.8178037384626
1479461866308555 11 -383.4130544165953
1479461866623786 12 -374.8709764246743
1479461866874056 6 440.2388864436654
1479461867184144 7 422.0944020030595
1479461867398089 8 420.2643011355017
1479461867773855 10 409.7892490458261
1479461868006421 5 464.5243965428777
1479461868242452 11 383.5785365593461
1479461868591187 9 405.720952651315
1479461868838126 12 374.1860790886942
1479461869458188 6 -441.1731277805629
1479461869652343 8 -420.5729830203406
1479461869915532 7 -423.0179607273114
1479461870228687 5 -468.8454776665991
1479461870561387 10 -409.7747672276646
1479461870787620 9 -406.6123894747055
1479461870978587 11 -382.9734068956618
1479461871364379 12 -375.2749170307359
1479461871461528 8 420.9777625281736
1479461871824977 6 440.5321194664979
1479461872167725 7 423.5569555710102
1479461872410113 10 409.5178190242876
1479461872689535 5 464.9217355385294
1479461872936763 11 383.2717002986929
1479461873303115 9 405.668603654418
1479461873538278 12 373.7935493326502
1479461874062526 8 -421.3831214100428
1479461874290067 7 -422.5102936073671
1479461874607001 6 -441.1543828140041
1479461874926197 5 -467.3810164971106
1479461875248082 10 -410.4998206235085
1479461875407515 9 -407.2212070460075
1479461875692298 11 -382.7844876857598
1479461876039692 12 -374.8996397132714
1479461876248196 7 422.688288401295
1479461876506068 8 420.860853315973
1479461876849255 6 440.530810210674
1479461877100543 10 407.8945865380338
1479461877349771 5 464.4856172501254
1479461877581488 11 382.0304682586794
1479461877886935 9 406.9218005036028
1479461878175788 12 374.110893701003
1479461878763870 8 -420.6125857144812
1479461879017515 7 -424.701369343486
1479461879336028 10 -409.5301894253878
1479461879516402 6 -441.2189622352794
1479461879800025 11 -382.1126922933699
1479461880165792 5 -466.5808787646371
1479461880322455 9 -405.1331423839696
1479461880673231 12 -374.8963142743663
1479461880845271 8 420.5399516049977
1479461881229308 10 409.8975742322478
1479461881428103 7 420.3691798255697
1479461881688810 11 383.1801716500427
1479461881924537 6 440.954832944926
1479461882233817 9 406.3257020061253
1479461882564669 5 465.4558691920529
1479461882784153 12 373.3876039170502
1479461883478508 10 -410.4573648701226
1479461883746954 8 -421.1016278225192
1479461883975366 7 -423.7292919684742
1479461884270732 6 -441.39388024824
1479461884442047 11 -382.5441325400116
1479461884757848 5 -467.4518223018921
1479461885009292 9 -405.2482937956058
1479461885251685 12 -374.7916749584552
1479461885548267 10 409.1500630089075
1479461885898735 7 421.8002779568642
1479461886121786 8 420.469450732168
1479461886375819 11 384.2740333990779
1479461886648711 6 441.0065651233143
1479461886927167 9 405.1778699731558
1479461887274044 5 465.2908787454019
1479461887484074 12 374.0195627390243
1479461888042761 7 -421.9796065362498
1479461888444681 10 -411.5219743411996
1479461888616641 8 -420.8637858908918
1479461888970483 6 -441.0618483214781
1479461889178364 11 -382.9734181086559
1479461889476901 5 -466.8421787715568
1479461889703981 9 -405.3396612817866
1479461890037062 12 -374.8022971323496
1479461890229257 7 421.3911694053365
1479461890537940 8 420.8633726034219
1479461890783601 10 409.1493618091916
1479461891042443 11 383.4088311083895
1479461891271425 6 440.1435493099204
1479461891616652 9 405.6920576368799
1479461891991620 5 467.7010531353416
1479461892229428 12 373.7379139424198
1479461892769994 8 -421.0204153525686
1479461893026709 7 -422.0556941530507
1479461893267002 11 -383.6420571132715
1479461893611342 10 -411.032816895847
1479461893709013 6 -440.9800584598017
1479461894076902 5 -468.3284988804015
1479461894359599 9 -405.2071521863057
1479461894670492 12 -374.4810977929782
1479461894877404 7 420.932800874222
1479461895186762 8 420.5404027621881
1479461895377581 11 382.3879989479616
1479461895604775 6 439.9964855778753
1479461895950568 10 408.7181729817501
1479461896258757 9 405.543760874394
1479461896581137 5 467.4284824828122
1479461896813307 12 373.42151722596
1479461897388260 7 -425.128422982167
1479461897671287 11 -382.2291373720268
1479461897910663 8 -419.8883801970387
1479461898228476 10 -410.0179330910938
1479461898401819 6 -440.0821677235431
1479461898710853 5 -467.2947327204216
1479461898997937 9 -405.0874701362751
1479461899269754 12 -374.4708062279424
1479461899546423 11 382.8088454446972
1479461899893221 7 422.3189280345648
1479461900055409 8 419.8381976087402
1479461900364344 6 440.0771336243045
1479461900596035 10 408.9461492992028
1479461900903675 9 405.1912167067746
1479461901193783 5 466.1973139144663
1479461901488915 12 373.6305713809851
1479461901985904 11 -384.575735224739
1479461902278688 8 -419.9247696723917
1479461902529282 7 -423.0132268325258
1479461902969336 10 -411.6525019541369
1479461903089141 6 -440.158361463205
1479461903431021 5 -468.7812243818457
1479461903678740 9 -405.5726239165865
1479461903942820 12 -374.5088945936004
1479461904162478 8 420.8999188690196
1479461904424448 11 382.9633404225292
1479461904703043 7 422.1903008854367
1479461904956808 6 439.695483841495
1479461905260165 10 410.0619378532719
1479461905553705 9 405.191824000231
1479461905764065 5 463.6659250958945
1479461906163069 12 373.7363793617575
1479461906645484 11 -384.5018244656481
1479461906926734 8 -421.0208514397488
1479461907191279 6 -441.0255913684615
1479461907503850 7 -422.9598482532401
1479461907839676 10 -412.1270978408842
1479461908056452 5 -467.4094410151093
1479461908256748 9 -405.9511620252068
1479461908593194 12 -374.5414976588945
1479461908857942 11 383.7824806817215
1479461909147730 6 440.2844526098311
1479461909361596 8 420.9050816702543
1479461909702650 10 409.9351714033914
1479461909940690 7 420.6462943468526
1479461910116488 9 405.4288941611662
1479461910424640 5 464.4907293039531
1479461910799083 12 373.448038965028
1479461911404736 6 -441.4504323578201
1479461911659317 11 -384.6038676950309
1479461911882350 8 -420.5074029309492
1479461912168117 7 -422.8673932821035
1479461912514355 10 -409.5729179824301
1479461912658065 5 -467.5573957950559
1479461912924028 9 -404.6673355093008
1479461913256376 12 -374.5400620111109
1479461913543620 6 441.051393875529
1479461913854895 8 420.8000206322596
1479461914089349 11 383.8560075865943
1479461914395805 10 409.0349577457932
1479461914599076 7 420.2658552479273
1479461914894882 9 405.1920000161284
1479461915190433 5 465.2706487299833
1479461915472730 12 373.3665930301252
1479461916075606 8 -420.8052440995547
1479461916313338 6 -441.4181857334667
1479461916582965 11 -383.4559930926005
1479461916810390 7 -423.670147246138
1479461917164232 10 -410.7916402791213
1479461917495186 5 -467.975859264093
1479461917650622 9 -404.7950307241098
1479461917986487 12 -374.5685592962913
1479461918183851 8 420.7754456075726
1479461918459416 11 383.1551448841495
1479461918642804 6 441.0285657829384
1479461919012653 10 408.4202844881319
1479461919283884 7 421.4282202394996
1479461919524569 9 404.6375044448509
1479461919926885 5 466.1981935040984
1479461920176733 12 373.3627709683117
1479461920684233 11 -384.2085693253973
1479461921029013 8 -421.4353246874536
1479461921333173 10 -410.2941526468663
1479461921535405 6 -440.4981186056607
1479461921714082 9 -404.3430125668452
1479461922011031 7 -423.200727485863
1479461922317836 5 -465.0599809952062
1479461922592760 12 -374.3927286872441
1479461922915042 8 420.9411214504146
1479461923151765 11 383.285627996984
1479461923345540 10 408.5499851760925
1479461923674304 9 405.2460391010825
1479461923814449 6 439.5344943605536
1479461924266799 5 465.9849374505796
1479461924540753 7 420.7921019106294
1479461924812001 12 373.6243586172642
1479461925451197 8 -421.25980945347
1479461925764538 10 -410.0824551634076
1479461925935476 11 -383.5735037889124
1479461926266011 6 -441.4393306263315
1479461926455587 9 -404.1867551161122
1479461926697585 7 -423.2379334981923
1479461927037270 5 -465.7884433107142
1479461927340210 12 -374.5017617680502
1479461927672971 10 409.0807636107717
1479461927913049 8 420.5613748562953
1479461928138171 11 382.8860113357406
1479461928387654 9 405.4415513336527
1479461928646959 6 441.8934301512745
1479461928980048 5 463.9194106646518
1479461929203266 7 420.7463615264612
1479461929543626 12 374.0731876180772
1479461930077780 10 -411.4718793210412
1479461930333296 11 -382.3909423669518
1479461930601756 8 -420.572457224212
1479461931005032 6 -441.0056784629025
1479461931242137 9 -404.8571850602332
1479461931441372 7 -423.0474838853011
1479461931776347 5 -465.1957274205124
1479461932063905 12 -374.8500171119265
1479461932274005 11 383.021324307897
1479461932567639 10 409.4719122953447
1479461932859013 8 420.8672671794444
1479461933164882 9 405.1000496127029
1479461933353401 6 440.3544801443836
1479461933694434 5 464.7803219881364
1479461933990693 7 421.9989603175645
1479461934298693 12 373.9234951279525
1479461934910999 10 -413.1387909837018
1479461935114685 11 -384.2473985607165
1479461935358915 9 -405.1441299046974
1479461935635757 8 -421.8364495295326
1479461935985063 5 -465.7513745931594
1479461936273564 6 -440.9633433316715
1479461936501244 7 -422.9181019882859
1479461936830321 12 -374.8608079976904
1479461937051560 10 411.609102783267
1479461937350233 9 405.7487608833147
1479461937609681 11 384.4631817364399
1479461937960038 5 464.8727548572775
1479461938186623 8 422.1244419602451
1479461938427038 7 420.7956493168329
1479461938644625 6 439.8551045364263
1479461939068487 12 373.9705958899488
1479461939581669 9 -406.8525146548574
1479461939848333 10 -409.8673021522188
1479461940083898 11 -383.916632286438
1479461940358360 8 -422.4716678961264
1479461940701129 5 -466.9589965038388
1479461940983528 6 -441.0873396223092
1479461941209102 7 -422.4817384800889
1479461941613230 12 -375.010027439806
1479461941759019 9 405.9676804595722
1479461942048491 11 382.5569195875393
1479461942299494 10 408.9381822602373
1479461942643466 5 464.8797524032496
1479461942902405 8 422.9567182274458
1479461943155609 7 420.2622197739004
1479461943439708 6 440.9136766533729
1479461943742676 12 374.1319806318769
1479461944336092 11 -384.0461122905597
1479461944621696 9 -407.1005736358492
1479461944949564 10 -411.5780317435721
1479461945168452 8 -421.9795525865894
1479461945457392 5 -465.8586124065097
1479461945759888 6 -440.8721178320429
1479461945962962 7 -421.8247183339885
1479461946341773 12 -374.5457397574691
1479461946616280 11 383.5487183775478
1479461946889237 10 409.3730450591578
1479461947123078 9 406.1227730147787
1479461947472426 5 464.2081928929323
1479461947713086 8 421.4414470140788
1479461947934850 7 420.9424460762275
1479461948162525 6 440.4138207878148
1479461948531811 12 374.2198328569031
1479461949241755 10 -411.3526806433655
1479461949417707 11 -382.7666178292546
1479461949798831 5 -467.4174206087596
1479461949983526 9 -406.9796199507526
1479461950235335 8 -420.4176947009615
1479461950499611 6 -440.9044751201893
1479461950753009 7 -421.9673100561587
1479461951073900 12 -374.8143551526105
1479461951313975 11 383.4987190694529
1479461951614491 10 410.175185167882
1479461951964431 5 465.8758576896094
1479461952188899 8 420.8444101141899
1479461952485146 9 406.1949182834418
1479461952710720 7 420.9934247274533
1479461952969090 6 440.3143450778654
1479461953304680 12 373.6738910430801
1479461953866772 11 -384.5046662751929
1479461954186597 5 -466.1748603628826
1479461954439647 10 -409.6905871297232
1479461954690166 9 -406.1111139623515
1479461955004796 8 -421.9061535569021
1479461955239226 6 -441.0327630234448
1479461955514212 7 -422.2914527240048
1479461955815385 12 -374.6570799808538
1479461956108187 5 466.7131861037939
1479461956341463 11 383.9910376295706
1479461956635105 10 409.0677907921017
1479461956935603 8 421.6486918857274
1479461957214681 9 404.620973776328
1479461957496422 7 420.5762521616207
1479461957708808 6 440.1941947037599
1479461958054339 12 374.1619591201012
1479461958647782 5 -467.1365209420301
1479461958974689 10 -411.8879559842272
1479461959231083 11 -384.8559688869437
1479461959459020 9 -406.0716279804118
1479461959783069 8 -421.0735888621758
1479461960003568 6 -441.1419727126395
1479461960301909 7 -421.7068767520713
1479461960560379 12 -375.1767962913879
1479461960936115 10 410.6598529550361
1479461961157733 5 464.0929504955096
1479461961434607 11 383.7936434278013
1479461961701626 8 420.5439427714018
1479461961960646 9 405.3358236571541
1479461962273467 7 420.8083872394971
1479461962398072 6 441.0119912172845
1479461962836118 12 374.0506121533248
1479461963385852 5 -466.6918770920381
1479461963754489 10 -410.5681934832935
1479461963926527 8 -420.2971051705576
1479461964227832 11 -384.5344008594257
1479461964498639 9 -405.6596294374327
1479461964770587 6 -442.199071544338
1479461964982671 7 -421.4039723235588
1479461965361589 12 -374.9162584417483
1479461965630577 5 467.6401644206942
1479461965877986 8 420.1435025136071
1479461966141726 10 408.9093536135613
1479461966424041 9 406.004217891953
1479461966671698 11 383.4471767133936
1479461966963006 7 420.5614443552712
1479461967106763 6 441.263420754164
1479461967579289 12 373.9653400927936
1479461968158919 8 -420.7608098090549
1479461968512843 5 -467.3617678730851
1479461968776709 10 -410.9947675055795
1479461968989204 11 -384.5514855611091
1479461969250547 9 -404.7987437778809
1479461969495883 6 -441.4326125757578
1479461969762774 7 -421.1972989349654
1479461970107077 12 -374.7745519728397
1479461970321837 8 420.722212197336
1479461970670284 10 410.2793100158844
1479461970938777 5 463.8433089365772
1479461971255151 9 405.9656420558189
1479461971493330 11 382.9147566239283
1479461971736002 7 421.1823011029544
1479461971912631 6 439.9314535520274
1479461972315386 12 373.987806674227
1479461972969283 10 -410.6992413556657
1479461973186889 8 -421.6167714827766
1479461973473752 5 -465.9740805831851
1479461973765338 11 -384.4162174712967
1479461974012000 9 -405.2553813423453
1479461974228023 6 -441.2159542647047
1479461974516447 7 -421.6163960029707
1479461974912638 12 -375.1774525213776
1479461975037329 10 410.2439045112715
1479461975375631 5 464.1868429282384
1479461975668765 8 421.5218292092593
1479461975966679 9 405.3420395826209
1479461976244843 11 383.5302003223132
1479461976518354 7 419.9205914954323
1479461976675995 6 440.4800716537114
1479461977093898 12 374.0619448086039
1479461977662327 5 -469.3289955802245
1479461977994449 10 -411.0893522036324
1479461978215066 9 -406.7903192537445
1479461978528244 8 -421.3000339568592
1479461978779415 7 -422.0128453368467
1479461978984287 11 -384.713460355147
1479461979278788 6 -439.7022425264952
1479461979650342 12 -374.8621431837639
1479461979846933 10 409.3284732012298
1479461980173028 5 466.1595780790814
1479461980442913 9 406.9779985955632
1479461980763321 7 421.4381957343716
1479461981020399 8 421.5189455197059
1479461981199811 6 439.0508275630813
1479461981538974 11 383.8293958000428
1479461981859594 12 374.1453644340863
1479461982400868 10 -411.749396923255
1479461982651798 9 -404.6421651392014
1479461982946489 5 -465.0862090343308
1479461983216689 8 -421.7902798418421
1479461983520901 7 -421.9670969975101
1479461983762244 11 -384.7998875195432
1479461984037650 6 -439.6197102275358
1479461984352324 12 -374.8166558555272
1479461984570711 9 406.0856873777552
1479461984854707 10 409.2995443253749
1479461985216845 5 463.5379577080406
1479461985501248 7 420.3745116100848
1479461985765841 8 421.0734958219006
1479461985906276 6 438.4631261281197
1479461986270041 11 383.3441078210012
1479461986555297 12 374.0171324073474
1479461987138993 9 -407.49219741108
1479461987440581 5 -465.2289575227853
1479461987663671 10 -410.9446433814412
1479461987940146 8 -422.3719474449909
1479461988261366 7 -421.9094428034438
1479461988498065 11 -384.6224968732091
1479461988637581 6 -440.1121589293972
1479461989041085 12 -374.5692637092341
1479461989337471 5 466.419280778082
1479461989621628 9 406.9945886459664
1479461989908627 10 409.3369496170128
1479461990181821 7 420.4173125721417
1479461990403937 8 422.4383202367079
1479461990639747 6 438.7489788977124
1479461990976992 11 383.4943737169612
1479461991257977 12 373.9687176961421
1479461991879217 9 -407.1602151502401
1479461992181864 5 -465.6823027483063
1479461992412918 7 -421.4698120646617
1479461992749617 10 -411.5355555712508
1479461992910793 6 -439.7901331286073
1479461993215138 8 -421.6180665127148
1479461993486781 11 -383.3000821934012
1479461993787375 12 -374.8333795569002
1479461994106359 9 405.2939626298869
1479461994315351 7 420.1398907555215
1479461994614830 5 462.988543498903
1479461994810877 6 439.0028856682719
1479461995185089 10 410.3252316934181
1479461995415816 11 383.6237686561772
1479461995731720 8 421.7243456490754
1479461996039631 12 374.0200943160096
1479461996522368 7 -422.0095077951274
1479461996790501 9 -406.3382320464088
1479461997165666 5 -465.2620498052951
1479461997507266 10 -410.7829935452524
1479461997594082 6 -440.1514530401456
1479461997894972 8 -422.4015584560185
1479461998212611 11 -383.549675629637
1479461998525496 12 -375.1052262716361
1479461998742194 7 420.2713357014071
1479461999120126 5 465.6782180344243
1479461999301215 9 406.727138886414
1479461999507051 6 440.0916105204179
1479461999823514 10 410.1079718052879
1479462000080062 11 383.4615182470452
1479462000381158 8 420.6498388634332
1479462000753854 12 374.1314866372035
1479462001326737 5 -466.7454517263902
1479462001548556 7 -423.1431971976064
1479462001816874 9 -406.3781990194728
1479462002134312 10 -413.0921551906916
1479462002292076 6 -440.124722114749
1479462002565787 8 -421.6139780998892
1479462002873274 11 -383.4570216541307
1479462003222533 12 -375.0003409114241
1479462003513038 5 466.8239610743055
1479462003762902 9 406.3716139368493
1479462003994711 7 422.3451100245799
1479462004273308 6 439.6847120801971
1479462004542052 10 410.0936688383898
1479462004825419 11 382.534063704268
1479462005102930 8 421.2757469041366
1479462005397617 12 374.1104866485072
1479462005955189 9 -406.8305923794092
1479462006294649 5 -464.9045884200354
1479462006660995 6 -440.9193909313389
1479462006889561 7 -422.6708346397376
1479462007125313 11 -382.3679453387085
1479462007371940 10 -410.5500207005682
1479462007603064 8 -421.0296376530751
1479462007963764 12 -374.6759980807477
1479462008166572 5 463.2097729937141
1479462008469751 9 406.1658664706539
1479462008626522 6 439.3174450600341
1479462009017524 11 383.8904664718097
1479462009276915 7 421.3964500804015
1479462009557026 8 421.6117681565316
1479462009831058 10 409.3885227482674
1479462010211745 12 373.9659403051857
1479462010739070 5 -467.0687868476942
1479462010994982 6 -440.6988665718952
1479462011267843 9 -405.6157252229839
1479462011553922 7 -422.5061687264259
1479462011807868 11 -382.5391220948389
1479462012133438 10 -410.2852440284855
1479462012389727 8 -420.7720244372915
1479462012646389 12 -374.6344399241259
1479462012852528 6 440.0989313689025
1479462013259486 5 465.9336024531612
1479462013497605 9 404.9699766414213
1479462013751864 11 383.539388158161
1479462014006357 7 421.3461578749519
1479462014242721 8 420.4058645905117
1479462014569116 10 409.1099295923142
1479462014926070 12 374.5506839594069
1479462015441511 6 -440.8712607766064
1479462015776822 9 -404.7769291176184
1479462016055860 5 -466.3423027587029
1479462016301476 7 -422.4003157836972
1479462016511790 11 -382.493072431861
1479462016873135 10 -410.7333847981344
1479462017104179 8 -420.4476424221233
1479462017373905 12 -374.721755743901
1479462017649898 9 405.4421382988547
1479462017879463 6 440.3908726152696
1479462018171545 5 464.9815258915699
1479462018450009 11 382.9441805267515
1479462018697811 7 420.6717413193592
1479462018973124 8 419.655770837937
1479462019304029 10 410.6914465760727
1479462019650909 12 373.9795473799397
1479462020164228 6 -440.7546316653153
1479462020455135 9 -406.6370914634302
1479462020730075 11 -382.5563572530505
1479462021091820 5 -466.6379548417246
1479462021203889 8 -420.0277019853607
1479462021502870 7 -423.1606884240447
1479462021794592 10 -410.8659440468702
1479462022121941 12 -374.8299452024436
1479462022358111 6 440.3666569413699
1479462022662645 11 382.5045909385327
1479462022943887 9 405.9751606925994
1479462023196573 8 420.7700137990651
1479462023477489 5 464.539559615004
1479462023792456 10 408.7617574882736
1479462023992590 7 420.6460724381787
1479462024343895 12 373.9737945913872
1479462024887618 11 -383.6002768565641
1479462025121159 6 -441.2111842400848
1479462025456110 9 -404.368609693527
1479462025697732 5 -466.3427718838378
