0.68 2.78272 -1.38372 -7.28864 -7.30973
0.69 2.76861 -1.43856 -7.4086 -7.22926
0.7 2.75394 -1.49545 -7.53174 -7.14472
0.71 2.7387 -1.55447 -7.65803 -7.05591
0.72 2.72285 -1.61567 -7.78741 -6.96262
0.73 2.70637 -1.67914 -7.9198 -6.86462
0.74 2.68926 -1.74495 -8.05511 -6.76168
0.75 2.67147 -1.81316 -8.19322 -6.65356
0.76 2.65298 -1.88384 -8.33397 -6.54002
0.77 2.63378 -1.95708 -8.47719 -6.4208
0.78 2.61383 -2.03294 -8.62265 -6.29565
0.79 2.59311 -2.11149 -8.77011 -6.16428
0.8 2.5716 -2.1928 -8.91927 -6.02645
0.81 2.54925 -2.27694 -9.06979 -5.88186
0.82 2.52605 -2.36398 -9.22128 -5.73024
0.83 2.50196 -2.45397 -9.3733 -5.57132
0.84 2.47696 -2.54698 -9.52534 -5.40483
0.85 2.45101 -2.64307 -9.67684 -5.23049
0.86 2.42409 -2.74228 -9.82714 -5.04805
0.87 2.39615 -2.84465 -9.97554 -4.85726
0.88 2.36718 -2.95023 -10.1212 -4.65789
0.89 2.33714 -3.05904 -10.2634 -4.44974
0.9 2.30599 -3.17109 -10.4009 -4.23261
0.91 2.27371 -3.28641 -10.5329 -4.00636
0.92 2.24025 -3.40499 -10.658 -3.77087
0.93 2.20559 -3.5268 -10.775 -3.5261
0.94 2.1697 -3.65182 -10.8826 -3.27202
0.95 2.13255 -3.77999 -10.9792 -3.0087
0.96 2.09409 -3.91124 -11.0632 -2.73627
0.97 2.05431 -4.04549 -11.1329 -2.45495
0.98 2.01318 -4.18262 -11.1864 -2.16504
0.99 1.97065 -4.32249 -11.2219 -1.86697
1 1.92672 -4.46494 -11.2372 -1.56129
1.01 1.88135 -4.60977 -11.2303 -1.24865
1.02 1.83451 -4.75676 -11.1989 -0.929878
1.03 1.7862 -4.90564 -11.1407 -0.605943
1.04 1.7364 -5.05613 -11.0536 -0.277976
1.05 1.68508 -5.20789 -10.9351 0.0527132
1.06 1.63224 -5.36056 -10.783 0.384635
1.07 1.57786 -5.51374 -10.5952 0.716112
1.08 1.52196 -5.66696 -10.3693 1.04528
1.09 1.46453 -5.81976 -10.1036 1.37009
1.1 1.40557 -5.97162 -9.79615 1.6883
1.11 1.3451 -6.12196 -9.44548 1.99751
1.12 1.28314 -6.2702 -9.05034 2.29517
1.13 1.2197 -6.41571 -8.60986 2.57858
1.14 1.15483 -6.55784 -8.12359 2.84494
1.15 1.08856 -6.6959 -7.59154 3.09139
1.16 1.02093 -6.82921 -7.01425 3.31503
1.17 0.951995 -6.95704 -6.39282 3.51298
1.18 0.881811 -7.07869 -5.72897 3.68242
1.19 0.810444 -7.19344 -5.02502 3.82067
1.2 0.737967 -7.30059 -4.28396 3.9252
1.21 0.66446 -7.39946 -3.5094 3.99374
1.22 0.590008 -7.48941 -2.70559 4.02431
1.23 0.514703 -7.56983 -1.87734 4.0153
1.24 0.438645 -7.64015 -1.03002 3.96549
1.25 0.361936 -7.69987 -0.169424 3.87409
1.26 0.284684 -7.74857 0.698247 3.74082
1.27 0.207002 -7.78587 1.56654 3.56589
1.28 0.129006 -7.81149 2.42884 3.35004
1.29 0.0508119 -7.82526 3.27849 3.09451
1.3 -0.0274596 -7.82704 4.10892 2.80105
1.31 -0.105689 -7.81685 4.91377 2.47188
1.32 -0.183757 -7.79475 5.68699 2.10964
1.33 -0.261545 -7.7609 6.42299 1.71736
1.34 -0.338937 -7.71558 7.11669 1.29839
1.35 -0.415819 -7.6591 7.76366 0.856335
1.36 -0.492083 -7.59189 8.36011 0.394956
1.37 -0.567623 -7.51443 8.90301 -0.0818627
1.38 -0.642339 -7.42727 9.39004 -0.570212
1.39 -0.716138 -7.33099 9.81967 -1.06622
1.4 -0.788931 -7.22623 10.1911 -1.56613
1.41 -0.860636 -7.11368 10.5042 -2.06632
1.42 -0.931181 -6.99402 10.7595 -2.56342
1.43 -1.0005 -6.86795 10.9583 -3.05429
1.44 -1.06852 -6.73621 11.1022 -3.53608
1.45 -1.1352 -6.59949 11.1935 -4.00623
1.46 -1.2005 -6.4585 11.2346 -4.46254
1.47 -1.26436 -6.31393 11.2285 -4.90311
1.48 -1.32677 -6.16644 11.1783 -5.32636
1.49 -1.38768 -6.01666 11.0874 -5.73103
1.5 -1.44709 -5.8652 10.959 -6.11617
1.51 -1.50498 -5.71262 10.7968 -6.48109
1.52 -1.56134 -5.55947 10.6041 -6.82538
1.53 -1.61617 -5.40623 10.3843 -7.14885
1.54 -1.66947 -5.25337 10.1407 -7.45153
1.55 -1.72124 -5.1013 9.87648 -7.73361
1.56 -1.7715 -4.95039 9.59469 -7.99547
1.57 -1.82025 -4.80099 9.29816 -8.2376
1.58 -1.86753 -4.65341 8.98956 -8.46062
1.59 -1.91333 -4.50791 8.67136 -8.66523
1.6 -1.95769 -4.36473 8.34584 -8.85218
1.61 -2.00063 -4.22407 8.01509 -9.0223
1.62 -2.04218 -4.08611 7.681 -9.17645
1.63 -2.08236 -3.95099 7.34527 -9.3155
1.64 -2.12121 -3.81883 7.00943 -9.44032
1.65 -2.15875 -3.68973 6.67482 -9.5518
1.66 -2.19502 -3.56377 6.34265 -9.65082
1.67 -2.23004 -3.441 6.01395 -9.73821
1.68 -2.26385 -3.32145 5.68962 -9.81482
1.69 -2.29648 -3.20516 5.37043 -9.88143
1.7 -2.32796 -3.09213 5.05703 -9.93882
1.71 -2.35833 -2.98235 4.74997 -9.98773
1.72 -2.38762 -2.87582 4.44969 -10.0288
1.73 -2.41586 -2.77249 4.15655 -10.0628
1.74 -2.44308 -2.67234 3.87084 -10.0903
1.75 -2.46932 -2.57533 3.59275 -10.1118
1.76 -2.4946 -2.48141 3.32244 -10.128
1.77 -2.51895 -2.39052 3.06 -10.1393
1.78 -2.54242 -2.3026 2.80547 -10.1463
1.79 -2.56502 -2.21761 2.55886 -10.1492
1.8 -2.58678 -2.13546 2.32013 -10.1487
1.81 -2.60773 -2.05609 2.08922 -10.145
1.82 -2.62791 -1.97944 1.86604 -10.1385
1.83 -2.64733 -1.90543 1.65047 -10.1295
1.84 -2.66603 -1.83399 1.44239 -10.1184
1.85 -2.68402 -1.76504 1.24164 -10.1053
1.86 -2.70134 -1.69853 1.04806 -10.0906
1.87 -2.718 -1.63437 0.861493 -10.0744
1.88 -2.73403 -1.5725 0.681752 -10.057
1.89 -2.74946 -1.51284 0.508657 -10.0386
1.9 -2.76429 -1.45532 0.342022 -10.0193
1.91 -2.77857 -1.39987 0.181658 -9.99926
1.92 -2.7923 -1.34643 0.0273738 -9.97868
1.93 -2.8055 -1.29493 -0.12102 -9.95766
1.94 -2.8182 -1.24531 -0.263713 -9.93631
1.95 -2.83042 -1.19749 -0.400893 -9.91473
1.96 -2.84216 -1.15142 -0.532744 -9.89301
1.97 -2.85345 -1.10704 -0.659449 -9.87125
1.98 -2.86431 -1.06429 -0.781186 -9.8495
1.99 -2.87474 -1.0231 -0.89813 -9.82784
2 -2.88477 -0.983431 -1.01045 -9.80633
2.01 -2.89441 -0.945216 -1.11832 -9.78501
2.02 -2.90368 -0.908407 -1.22189 -9.76393
2.03 -2.91259 -0.872951 -1.32133 -9.74314
2.04 -2.92114 -0.838798 -1.41678 -9.72265
2.05 -2.92937 -0.8059 -1.5084 -9.70251
2.06 -2.93727 -0.774209 -1.59632 -9.68273
2.07 -2.94486 -0.743681 -1.68068 -9.66335
2.08 -2.95214 -0.714271 -1.76163 -9.64437
2.09 -2.95914 -0.685936 -1.83927 -9.62582
2.1 -2.96587 -0.658635 -1.91375 -9.6077
2.11 -2.97232 -0.632329 -1.98518 -9.59002
2.12 -2.97852 -0.606977 -2.05367 -9.5728
2.13 -2.98446 -0.582544 -2.11934 -9.55603
2.14 -2.99017 -0.558993 -2.18229 -9.53972
2.15 -2.99565 -0.53629 -2.24262 -9.52388
2.16 -3.0009 -0.514399 -2.30043 -9.5085
2.17 -3.00594 -0.493289 -2.35581 -9.49358
2.18 -3.01077 -0.472929 -2.40886 -9.47912
2.19 -3.0154 -0.453287 -2.45966 -9.46512
2.2 -3.01983 -0.434335 -2.5083 -9.45157
2.21 -3.02409 -0.416044 -2.55484 -9.43847
2.22 -3.02816 -0.398386 -2.59938 -9.42582
2.23 -3.03206 -0.381335 -2.64198 -9.41361
2.24 -3.03579 -0.364865 -2.68271 -9.40184
2.25 -3.03935 -0.348951 -2.72163 -9.39049
2.26 -3.04277 -0.333569 -2.75882 -9.37957
2.27 -3.04603 -0.318696 -2.79433 -9.36906
2.28 -3.04914 -0.304309 -2.82822 -9.35896
2.29 -3.05212 -0.290387 -2.86054 -9.34926
2.3 -3.05495 -0.276909 -2.89135 -9.33996
2.31 -3.05766 -0.263853 -2.9207 -9.33104
2.32 -3.06023 -0.2512 -2.94863 -9.32251
2.33 -3.06268 -0.238932 -2.97519 -9.31435
2.34 -3.06501 -0.227028 -3.00043 -9.30655
2.35 -3.06722 -0.215471 -3.02438 -9.29912
2.36 -3.06932 -0.204244 -3.04708 -9.29205
2.37 -3.07131 -0.193329 -3.06858 -9.28532
2.38 -3.07319 -0.18271 -3.08889 -9.27893
2.39 -3.07496 -0.17237 -3.10807 -9.27288
2.4 -3.07664 -0.162293 -3.12613 -9.26716
2.41 -3.07821 -0.152465 -3.14312 -9.26176
2.42 -3.07969 -0.142871 -3.15904 -9.25668
2.43 -3.08107 -0.133495 -3.17394 -9.25192
2.44 -3.08236 -0.124323 -3.18783 -9.24747
2.45 -3.08356 -0.115341 -3.20074 -9.24332
2.46 -3.08466 -0.106536 -3.21269 -9.23947
2.47 -3.08569 -0.097894 -3.22369 -9.23591
2.48 -3.08662 -0.0894018 -3.23377 -9.23265
2.49 -3.08747 -0.0810465 -3.24294 -9.22968
2.5 -3.08824 -0.0728152 -3.25122 -9.22699
2.51 -3.08893 -0.0646954 -3.25861 -9.22458
2.52 -3.08954 -0.0566746 -3.26514 -9.22246
2.53 -3.09007 -0.0487406 -3.2708 -9.22061
2.54 -3.09051 -0.0408812 -3.27562 -9.21904
2.55 -3.09088 -0.0330844 -3.27959 -9.21774
2.56 -3.09118 -0.0253383 -3.28273 -9.21671
2.57 -3.09139 -0.017631 -3.28504 -9.21596
2.58 -3.09153 -0.00995061 -3.28652 -9.21547
2.59 -3.09159 -0.0022855 -3.28718 -9.21526
2.6 -3.09157 0.00537612 -3.28701 -9.21531
2.61 -3.09148 0.013046 -3.28603 -9.21564
2.62 -3.09131 0.0207358 -3.28421 -9.21623
2.63 -3.09107 0.0284574 -3.28157 -9.2171
2.64 -3.09074 0.0362225 -3.27809 -9.21823
2.65 -3.09034 0.0440431 -3.27378 -9.21964
2.66 -3.08986 0.0519311 -3.26862 -9.22132
2.67 -3.0893 0.0598986 -3.26261 -9.22328
2.68 -3.08866 0.0679579 -3.25573 -9.22552
2.69 -3.08794 0.0761211 -3.24799 -9.22804
2.7 -3.08714 0.0844009 -3.23935 -9.23084
2.71 -3.08626 0.0928099 -3.22982 -9.23393
2.72 -3.08528 0.101361 -3.21937 -9.23731
2.73 -3.08423 0.110067 -3.20798 -9.24098
2.74 -3.08308 0.118942 -3.19565 -9.24495
2.75 -3.08185 0.127998 -3.18235 -9.24923
2.76 -3.08052 0.137251 -3.16805 -9.2538
2.77 -3.0791 0.146714 -3.15274 -9.25869
2.78 -3.07759 0.156401 -3.13639 -9.2639
2.79 -3.07597 0.166327 -3.11898 -9.26943
2.8 -3.07426 0.176508 -3.10047 -9.27528
2.81 -3.07244 0.186958 -3.08084 -9.28147
2.82 -3.07052 0.197695 -3.06005 -9.28799
2.83 -3.06849 0.208734 -3.03807 -9.29486
2.84 -3.06634 0.220092 -3.01487 -9.30208
2.85 -3.06408 0.231786 -2.99041 -9.30965
2.86 -3.06171 0.243835 -2.96464 -9.31759
2.87 -3.05921 0.256257 -2.93753 -9.3259
2.88 -3.05658 0.269069 -2.90903 -9.33459
2.89 -3.05382 0.282293 -2.8791 -9.34366
2.9 -3.05093 0.295948 -2.84769 -9.35312
2.91 -3.0479 0.310055 -2.81474 -9.36298
2.92 -3.04473 0.324635 -2.78021 -9.37325
2.93 -3.04141 0.339711 -2.74403 -9.38392
2.94 -3.03793 0.355304 -2.70615 -9.39502
2.95 -3.0343 0.371439 -2.6665 -9.40654
2.96 -3.0305 0.388141 -2.62503 -9.41849
2.97 -3.02654 0.405434 -2.58165 -9.43087
2.98 -3.02239 0.423344 -2.53632 -9.4437
2.99 -3.01807 0.441898 -2.48894 -9.45698
3 -3.01355 0.461125 -2.43944 -9.47071
3.01 -3.00884 0.481053 -2.38774 -9.48489
3.02 -3.00393 0.501712 -2.33376 -9.49954
3.03 -2.99881 0.523133 -2.27741 -9.51464
3.04 -2.99346 0.545347 -2.21859 -9.53021
3.05 -2.9879 0.568389 -2.15722 -9.54624
3.06 -2.98209 0.592291 -2.09319 -9.56274
3.07 -2.97605 0.61709 -2.02639 -9.57969
3.08 -2.96975 0.642822 -1.95673 -9.5971
3.09 -2.96319 0.669525 -1.88409 -9.61495
3.1 -2.95635 0.697238 -1.80834 -9.63325
3.11 -2.94924 0.726002 -1.72938 -9.65198
3.12 -2.94183 0.755858 -1.64707 -9.67112
3.13 -2.93412 0.786849 -1.56129 -9.69066
3.14 -2.92609 0.819021 -1.47189 -9.71059
3.15 -2.91773 0.85242 -1.37875 -9.73087
3.16 -2.90904 0.887092 -1.28171 -9.75149
3.17 -2.89999 0.923088 -1.18062 -9.7724
3.18 -2.89057 0.960458 -1.07534 -9.79358
3.19 -2.88077 0.999254 -0.965693 -9.81499
3.2 -2.87058 1.03953 -0.851527 -9.83657
3.21 -2.85998 1.08134 -0.73267 -9.85827
3.22 -2.84895 1.12475 -0.60895 -9.88003
3.23 -2.83748 1.1698 -0.480191 -9.90178
3.24 -2.82555 1.21657 -0.346213 -9.92345
3.25 -2.81314 1.2651 -0.206832 -9.94495
3.26 -2.80024 1.31548 -0.0618625 -9.96618
3.27 -2.78682 1.36775 0.0888844 -9.98704
3.28 -2.77288 1.42199 0.245598 -10.0074
3.29 -2.75838 1.47826 0.408469 -10.0271
3.3 -2.74331 1.53664 0.577687 -10.0461
3.31 -2.72764 1.59718 0.75344 -10.0641
3.32 -2.71135 1.65997 0.935913 -10.0811
3.33 -2.69443 1.72507 1.12529 -10.0967
3.34 -2.67684 1.79256 1.32174 -10.1108
3.35 -2.65857 1.8625 1.52543 -10.1231
3.36 -2.63959 1.93497 1.73651 -10.1334
3.37 -2.61986 2.01003 1.95514 -10.1414
3.38 -2.59938 2.08777 2.18143 -10.1468
3.39 -2.5781 2.16825 2.41548 -10.1493
3.4 -2.556 2.25154 2.65738 -10.1485
3.41 -2.53306 2.33771 2.90718 -10.144
3.42 -2.50924 2.42682 3.1649 -10.1353
3.43 -2.48451 2.51892 3.43053 -10.1221
3.44 -2.45885 2.61408 3.70399 -10.1038
3.45 -2.43222 2.71236 3.98517 -10.08
3.46 -2.40459 2.81378 4.27391 -10.0499
3.47 -2.37593 2.9184 4.56997 -10.0132
3.48 -2.34621 3.02624 4.87303 -9.96898
3.49 -2.3154 3.13733 5.18271 -9.91674
3.5 -2.28346 3.25168 5.49851 -9.85571
3.51 -2.25035 3.36928 5.81986 -9.78516
3.52 -2.21606 3.49013 6.14605 -9.70431
3.53 -2.18054 3.61419 6.47627 -9.61232
3.54 -2.14376 3.74143 6.80956 -9.50839
3.55 -2.1057 3.87177 7.14481 -9.39163
3.56 -2.06632 4.00514 7.48078 -9.26117
3.57 -2.02559 4.14142 7.81604 -9.11614
3.58 -1.98348 4.28049 8.149 -8.95566
3.59 -1.93997 4.42219 8.47788 -8.77884
3.6 -1.89503 4.56633 8.80071 -8.58487
3.61 -1.84864 4.7127 9.11532 -8.37293
3.62 -1.80077 4.86105 9.41937 -8.14228
3.63 -1.75141 5.01109 9.71028 -7.89225
3.64 -1.70054 5.16251 9.98532 -7.62229
3.65 -1.64816 5.31496 10.2416 -7.33194
3.66 -1.59424 5.46802 10.476 -7.02089
3.67 -1.53879 5.62128 10.6852 -6.68902
3.68 -1.48182 5.77426 10.8661 -6.33637
3.69 -1.42331 5.92646 11.0151 -5.96323
3.7 -1.36329 6.07731 11.1287 -5.57011
3.71 -1.30177 6.22624 11.2037 -5.15781
3.72 -1.23878 6.37263 11.2364 -4.72741
3.73 -1.17433 6.51584 11.2239 -4.28029
3.74 -1.10847 6.65519 11.1628 -3.81814
3.75 -1.04124 6.78999 11.0507 -3.34301
3.76 -0.972689 6.91953 10.8848 -2.85724
3.77 -0.902871 7.04309 10.6634 -2.3635
3.78 -0.83185 7.15997 10.3849 -1.86476
3.79 -0.759696 7.26946 10.0483 -1.36426
3.8 -0.686488 7.37088 9.65335 -0.86548
3.81 -0.612308 7.46356 9.20044 -0.3721
3.82 -0.537248 7.54688 8.69064 0.112068
3.83 -0.461403 7.62026 8.12583 0.58313
3.84 -0.384877 7.6832 7.50859 1.03718
3.85 -0.307776 7.73522 6.84228 1.47037
3.86 -0.23021 7.77595 6.13094 1.87899
3.87 -0.152295 7.80509 5.37928 2.25954
3.88 -0.0741481 7.8224 4.59261 2.60878
3.89 0.00411268 7.82777 3.7767 2.92385
3.9 0.0823672 7.82114 2.93774 3.20225
3.91 0.160496 7.80258 2.08218 3.44196
3.92 0.238379 7.77221 1.21666 3.64143
3.93 0.315901 7.73028 0.347831 3.79961
3.94 0.392947 7.67709 -0.517749 3.91599
3.95 0.469407 7.61304 -1.37371 3.99055
3.96 0.545173 7.53858 -2.21402 4.02379
3.97 0.620146 7.45425 -3.03303 4.01666
3.98 0.694227 7.36062 -3.82559 3.97056
3.99 0.767329 7.25833 -4.58711 3.88724
4 0.839367 7.14803 -5.3136 3.76883
4.01 0.910265 7.03041 -6.0017 3.61769
4.02 0.979953 6.90618 -6.64869 3.43641
4.03 1.04837 6.77606 -7.25249 3.22776
4.04 1.11546 6.64075 -7.81163 2.99457
4.05 1.18117 6.50096 -8.32525 2.73974
4.06 1.24546 6.35739 -8.79302 2.46616
4.07 1.30831 6.2107 -9.21513 2.17667
4.08 1.36967 6.06154 -9.59221 1.87404
4.09 1.42953 5.91052 -9.92528 1.56089
4.1 1.48788 5.75822 -10.2157 1.23974
4.11 1.54469 5.60518 -10.4651 0.912917
4.12 1.59998 5.45192 -10.6754 0.582581
4.13 1.65373 5.2989 -10.8486 0.25071
4.14 1.70596 5.14655 -10.9868 -0.0809056
4.15 1.75667 4.99526 -11.0924 -0.410666
4.16 1.80587 4.84538 -11.1675 -0.737154
4.17 1.85358 4.69722 -11.2146 -1.05913
4.18 1.89982 4.55108 -11.2359 -1.37554
4.19 1.94461 4.40718 -11.2336 -1.68546
4.2 1.98797 4.26575 -11.2099 -1.98815
4.21 2.02993 4.12697 -11.1669 -2.28298
4.22 2.07052 3.99099 -11.1066 -2.56947
4.23 2.10976 3.85793 -11.0309 -2.84724
4.24 2.14769 3.72791 -10.9417 -3.11602
4.25 2.18433 3.60101 -10.8404 -3.37562
4.26 2.21972 3.47728 -10.7289 -3.62595
4.27 2.25389 3.35677 -10.6084 -3.86697
4.28 2.28687 3.23951 -10.4804 -4.09872
4.29 2.31869 3.1255 -10.3461 -4.32127
4.3 2.34939 3.01476 -10.2065 -4.53476
4.31 2.37899 2.90725 -10.0629 -4.73935
4.32 2.40754 2.80297 -9.91596 -4.93524
4.33 2.43506 2.70188 -9.7667 -5.12263
4.34 2.46159 2.60394 -9.61584 -5.30177
4.35 2.48715 2.5091 -9.46405 -5.47291
4.36 2.51178 2.41731 -9.31195 -5.63632
4.37 2.53551 2.32852 -9.16009 -5.79226
4.38 2.55836 2.24266 -9.00894 -5.94101
4.39 2.58037 2.15967 -8.85892 -6.08284
4.4 2.60157 2.07948 -8.71041 -6.21803
4.41 2.62197 2.00202 -8.56372 -6.34686
4.42 2.64162 1.92723 -8.41914 -6.46959
4.43 2.66052 1.85503 -8.27689 -6.58649
4.44 2.67872 1.78535 -8.13719 -6.69781
4.45 2.69624 1.71812 -8.00019 -6.80381
4.46 2.71309 1.65327 -7.86604 -6.90473
4.47 2.72931 1.59072 -7.73486 -7.0008
4.48 2.74492 1.5304 -7.60672 -7.09226
4.49 2.75993 1.47225 -7.48169 -7.17932
4.5 2.77437 1.4162 -7.35983 -7.2622
4.51 2.78826 1.36217 -7.24116 -7.34108
4.52 2.80162 1.3101 -7.12571 -7.41618
4.53 2.81447 1.25992 -7.01348 -7.48767
4.54 2.82682 1.21157 -6.90446 -7.55574
4.55 2.8387 1.16499 -6.79863 -7.62054
4.56 2.85013 1.12011 -6.69596 -7.68224
4.57 2.86111 1.07687 -6.59644 -7.74099
4.58 2.87167 1.03523 -6.5 -7.79694
4.59 2.88182 0.995109 -6.40662 -7.85022
4.6 2.89158 0.956465 -6.31624 -7.90098
4.61 2.90096 0.919242 -6.2288 -7.94933
4.62 2.90997 0.883388 -6.14426 -7.99538
4.63 2.91863 0.848851 -6.06254 -8.03927
4.64 2.92695 0.815584 -5.9836 -8.08108
4.65 2.93494 0.783538 -5.90736 -8.12093
4.66 2.94262 0.752668 -5.83377 -8.1589
4.67 2.95 0.722929 -5.76275 -8.19509
4.68 2.95709 0.694277 -5.69426 -8.22959
4.69 2.96389 0.666672 -5.62821 -8.26247
4.7 2.97042 0.640073 -5.56454 -8.29382
4.71 2.97669 0.614441 -5.5032 -8.3237
4.72 2.98271 0.589738 -5.44412 -8.35219
4.73 2.98849 0.565928 -5.38723 -8.37935
4.74 2.99404 0.542975 -5.33247 -8.40525
4.75 2.99935 0.520845 -5.27979 -8.42994
4.76 3.00446 0.499506 -5.22911 -8.45348
4.77 3.00935 0.478925 -5.1804 -8.47592
4.78 3.01404 0.459072 -5.13357 -8.49731
4.79 3.01853 0.439917 -5.08859 -8.51769
4.8 3.02284 0.421432 -5.0454 -8.53713
4.81 3.02696 0.403588 -5.00394 -8.55564
4.82 3.03091 0.386358 -4.96416 -8.57328
4.83 3.03469 0.369718 -4.92602 -8.59009
4.84 3.03831 0.35364 -4.88946 -8.60609
4.85 3.04177 0.338102 -4.85444 -8.62133
4.86 3.04507 0.32308 -4.82091 -8.63583
4.87 3.04823 0.308551 -4.78884 -8.64962
4.88 3.05124 0.294492 -4.75816 -8.66274
4.89 3.05412 0.280884 -4.72886 -8.67521
4.9 3.05686 0.267704 -4.70088 -8.68706
4.91 3.05948 0.254933 -4.6742 -8.69831
4.92 3.06196 0.242552 -4.64877 -8.70898
4.93 3.06433 0.230541 -4.62455 -8.71909
4.94 3.06657 0.218883 -4.60153 -8.72867
4.95 3.06871 0.207559 -4.57966 -8.73773
4.96 3.07073 0.196553 -4.55892 -8.7463
4.97 3.07264 0.185847 -4.53928 -8.75438
4.98 3.07444 0.175425 -4.5207 -8.762
4.99 3.07615 0.165272 -4.50317 -8.76916
5 3.07775 0.155371 -4.48666 -8.77589
5.01 3.07926 0.145709 -4.47115 -8.7822
5.02 3.08067 0.136269 -4.45661 -8.78809
5.03 3.08198 0.127038 -4.44303 -8.79358
5.04 3.08321 0.118001 -4.43038 -8.79869
5.05 3.08434 0.109144 -4.41865 -8.80341
5.06 3.08539 0.100455 -4.40782 -8.80776
5.07 3.08635 0.0919196 -4.39787 -8.81175
5.08 3.08723 0.0835247 -4.3888 -8.81538
5.09 3.08802 0.0752578 -4.38059 -8.81867
5.1 3.08873 0.067106 -4.37322 -8.82161
5.11 3.08937 0.059057 -4.36669 -8.82421
5.12 3.08992 0.0510984 -4.36099 -8.82648
5.13 3.09039 0.043218 -4.3561 -8.82843
5.14 3.09078 0.0354038 -4.35203 -8.83004
5.15 3.0911 0.0276437 -4.34877 -8.83134
5.16 3.09133 0.019926 -4.3463 -8.83232
5.17 3.09149 0.0122389 -4.34464 -8.83298
5.18 3.09158 0.00457042 -4.34376 -8.83333
5.19 3.09159 -0.00309103 -4.34369 -8.83336
5.2 3.09152 -0.0107572 -4.34441 -8.83307
5.21 3.09137 -0.0184399 -4.34592 -8.83247
5.22 3.09115 -0.0261507 -4.34823 -8.83156
5.23 3.09085 -0.0339017 -4.35134 -8.83032
5.24 3.09047 -0.0417045 -4.35525 -8.82876
