0.038 -3.10988 0.0230973 0.617159 -9.80533 0.132142 -1.95962
0.039 -3.10986 0.0237097 0.617566 -9.80534 0.132142 -1.95959
0.04 -3.10983 0.0243225 0.617983 -9.80535 0.132142 -1.95956
0.041 -3.10981 0.0249356 0.618411 -9.80536 0.132142 -1.95953
0.042 -3.10978 0.0255492 0.618849 -9.80536 0.132142 -1.9595
0.043 -3.10976 0.0261631 0.619298 -9.80537 0.132142 -1.95947
0.044 -3.10973 0.0267774 0.619758 -9.80538 0.132142 -1.95943
0.045 -3.1097 0.0273921 0.620229 -9.80539 0.132142 -1.9594
0.046 -3.10968 0.0280072 0.62071 -9.8054 0.132142 -1.95936
0.047 -3.10965 0.0286228 0.621202 -9.8054 0.132142 -1.95933
0.048 -3.10962 0.0292388 0.621704 -9.80541 0.132142 -1.95929
0.049 -3.10959 0.0298552 0.622218 -9.80542 0.132142 -1.95925
0.05 -3.10956 0.0304721 0.622742 -9.80543 0.132142 -1.95921
0.051 -3.10953 0.0310894 0.623277 -9.80544 0.132142 -1.95918
0.052 -3.1095 0.0317072 0.623822 -9.80545 0.132142 -1.95914
0.053 -3.10947 0.0323255 0.624378 -9.80546 0.132142 -1.95909
0.054 -3.10943 0.0329443 0.624945 -9.80547 0.132142 -1.95905
0.055 -3.1094 0.0335636 0.625523 -9.80548 0.132142 -1.95901
0.056 -3.10937 0.0341833 0.626111 -9.80549 0.132142 -1.95897
0.057 -3.10933 0.0348037 0.62671 -9.8055 0.132142 -1.95892
0.058 -3.1093 0.0354245 0.62732 -9.80551 0.132142 -1.95888
0.059 -3.10926 0.0360458 0.627941 -9.80552 0.132142 -1.95883
0.06 -3.10922 0.0366678 0.628573 -9.80553 0.132142 -1.95879
0.061 -3.10919 0.0372902 0.629215 -9.80554 0.132142 -1.95874
0.062 -3.10915 0.0379133 0.629868 -9.80556 0.132142 -1.95869
0.063 -3.10911 0.0385369 0.630533 -9.80557 0.132142 -1.95864
0.064 -3.10907 0.0391611 0.631207 -9.80558 0.132142 -1.95859
0.065 -3.10903 0.0397858 0.631893 -9.80559 0.132142 -1.95854
0.066 -3.10899 0.0404112 0.63259 -9.8056 0.132142 -1.95849
0.067 -3.10895 0.0410372 0.633297 -9.80562 0.132142 -1.95844
0.068 -3.10891 0.0416638 0.634016 -9.80563 0.132142 -1.95839
0.069 -3.10887 0.0422911 0.634745 -9.80564 0.132142 -1.95833
0.07 -3.10883 0.042919 0.635485 -9.80566 0.132142 -1.95828
0.071 -3.10878 0.0435475 0.636236 -9.80567 0.132142 -1.95823
0.072 -3.10874 0.0441767 0.636998 -9.80568 0.132142 -1.95817
0.073 -3.10869 0.0448066 0.637771 -9.8057 0.132142 -1.95811
0.074 -3.10865 0.0454371 0.638555 -9.80571 0.132142 -1.95806
0.075 -3.1086 0.0460683 0.639349 -9.80572 0.132142 -1.958
0.076 -3.10856 0.0467003 0.640155 -9.80574 0.132142 -1.95794
0.077 -3.10851 0.0473329 0.640972 -9.80575 0.132142 -1.95788
0.078 -3.10846 0.0479662 0.6418 -9.80577 0.132142 -1.95782
0.079 -3.10841 0.0486003 0.642638 -9.80578 0.132142 -1.95776
0.08 -3.10837 0.0492351 0.643488 -9.8058 0.132142 -1.95769
0.081 -3.10832 0.0498707 0.644349 -9.80581 0.132142 -1.95763
0.082 -3.10827 0.050507 0.645221 -9.80583 0.132142 -1.95757
0.083 -3.10822 0.0511441 0.646104 -9.80584 0.132142 -1.9575
0.084 -3.10816 0.0517819 0.646998 -9.80586 0.132142 -1.95744
0.085 -3.10811 0.0524206 0.647903 -9.80588 0.132142 -1.95737
0.086 -3.10806 0.05306 0.648819 -9.80589 0.132142 -1.9573
0.087 -3.10801 0.0537002 0.649746 -9.80591 0.132142 -1.95724
0.088 -3.10795 0.0543413 0.650685 -9.80593 0.132142 -1.95717
0.089 -3.1079 0.0549831 0.651634 -9.80594 0.132142 -1.9571
0.09 -3.10784 0.0556258 0.652595 -9.80596 0.132142 -1.95703
0.091 -3.10779 0.0562694 0.653567 -9.80598 0.132142 -1.95696
0.092 -3.10773 0.0569137 0.65455 -9.806 0.132142 -1.95688
0.093 -3.10767 0.057559 0.655544 -9.80601 0.132142 -1.95681
0.094 -3.10761 0.0582051 0.65655 -9.80603 0.132142 -1.95674
0.095 -3.10756 0.0588521 0.657566 -9.80605 0.132142 -1.95666
0.096 -3.1075 0.0595 0.658594 -9.80607 0.132142 -1.95659
0.097 -3.10744 0.0601488 0.659634 -9.80609 0.132142 -1.95651
0.098 -3.10738 0.0607985 0.660684 -9.80611 0.132142 -1.95643
0.099 -3.10731 0.0614491 0.661746 -9.80613 0.132142 -1.95636
0.1 -3.10725 0.0621007 0.662819 -9.80614 0.132142 -1.95628
0.101 -3.10719 0.0627532 0.663903 -9.80616 0.132142 -1.9562
0.102 -3.10713 0.0634066 0.664999 -9.80618 0.132142 -1.95612
0.103 -3.10706 0.064061 0.666106 -9.8062 0.132142 -1.95604
0.104 -3.107 0.0647164 0.667225 -9.80622 0.132142 -1.95595
0.105 -3.10693 0.0653728 0.668355 -9.80625 0.132142 -1.95587
0.106 -3.10687 0.0660301 0.669496 -9.80627 0.132142 -1.95579
0.107 -3.1068 0.0666884 0.670648 -9.80629 0.132142 -1.9557
0.108 -3.10674 0.0673478 0.671813 -9.80631 0.132142 -1.95562
0.109 -3.10667 0.0680082 0.672988 -9.80633 0.132142 -1.95553
0.11 -3.1066 0.0686696 0.674175 -9.80635 0.132142 -1.95544
0.111 -3.10653 0.069332 0.675374 -9.80637 0.132142 -1.95536
0.112 -3.10646 0.0699955 0.676584 -9.8064 0.132142 -1.95527
0.113 -3.10639 0.07066 0.677806 -9.80642 0.132142 -1.95518
0.114 -3.10632 0.0713257 0.679039 -9.80644 0.132142 -1.95509
0.115 -3.10625 0.0719923 0.680284 -9.80646 0.132142 -1.955
0.116 -3.10618 0.0726601 0.68154 -9.80649 0.132142 -1.9549
0.117 -3.1061 0.073329 0.682808 -9.80651 0.132142 -1.95481
0.118 -3.10603 0.073999 0.684087 -9.80653 0.132142 -1.95472
0.119 -3.10595 0.0746701 0.685379 -9.80656 0.132142 -1.95462
0.12 -3.10588 0.0753424 0.686681 -9.80658 0.132142 -1.95453
0.121 -3.1058 0.0760158 0.687996 -9.80661 0.132142 -1.95443
0.122 -3.10573 0.0766903 0.689322 -9.80663 0.132142 -1.95433
0.123 -3.10565 0.077366 0.69066 -9.80666 0.132142 -1.95424
0.124 -3.10557 0.0780428 0.69201 -9.80668 0.132142 -1.95414
0.125 -3.10549 0.0787209 0.693371 -9.80671 0.132142 -1.95404
0.126 -3.10541 0.0794001 0.694745 -9.80673 0.132142 -1.95394
0.127 -3.10534 0.0800806 0.69613 -9.80676 0.132142 -1.95384
0.128 -3.10525 0.0807622 0.697527 -9.80679 0.132142 -1.95373
0.129 -3.10517 0.0814451 0.698935 -9.80681 0.132142 -1.95363
0.13 -3.10509 0.0821292 0.700356 -9.80684 0.132142 -1.95353
0.131 -3.10501 0.0828145 0.701788 -9.80687 0.132142 -1.95342
0.132 -3.10493 0.0835011 0.703233 -9.80689 0.132142 -1.95331
0.133 -3.10484 0.084189 0.704689 -9.80692 0.132142 -1.95321
0.134 -3.10476 0.0848781 0.706157 -9.80695 0.132142 -1.9531
0.135 -3.10467 0.0855686 0.707638 -9.80698 0.132142 -1.95299
0.136 -3.10459 0.0862603 0.70913 -9.807 0.132142 -1.95288
0.137 -3.1045 0.0869533 0.710634 -9.80703 0.132142 -1.95277
0.138 -3.10441 0.0876477 0.712151 -9.80706 0.132142 -1.95266
0.139 -3.10432 0.0883433 0.713679 -9.80709 0.132142 -1.95255
0.14 -3.10424 0.0890403 0.71522 -9.80712 0.132142 -1.95244
0.141 -3.10415 0.0897387 0.716772 -9.80715 0.132142 -1.95232
0.142 -3.10406 0.0904384 0.718337 -9.80718 0.132142 -1.95221
0.143 -3.10397 0.0911395 0.719914 -9.80721 0.132142 -1.95209
0.144 -3.10387 0.0918419 0.721503 -9.80724 0.132142 -1.95198
0.145 -3.10378 0.0925458 0.723104 -9.80727 0.132142 -1.95186
0.146 -3.10369 0.093251 0.724718 -9.8073 0.132142 -1.95174
0.147 -3.1036 0.0939577 0.726343 -9.80733 0.132142 -1.95162
0.148 -3.1035 0.0946657 0.727981 -9.80736 0.132142 -1.9515
0.149 -3.10341 0.0953752 0.729632 -9.8074 0.132142 -1.95138
0.15 -3.10331 0.0960862 0.731295 -9.80743 0.132142 -1.95126
0.151 -3.10321 0.0967986 0.73297 -9.80746 0.132142 -1.95113
0.152 -3.10312 0.0975125 0.734657 -9.80749 0.132142 -1.95101
0.153 -3.10302 0.0982278 0.736357 -9.80753 0.132142 -1.95089
0.154 -3.10292 0.0989447 0.738069 -9.80756 0.132142 -1.95076
0.155 -3.10282 0.099663 0.739794 -9.80759 0.132142 -1.95063
0.156 -3.10272 0.100383 0.741531 -9.80763 0.132142 -1.95051
0.157 -3.10262 0.101104 0.743281 -9.80766 0.132142 -1.95038
0.158 -3.10252 0.101827 0.745043 -9.8077 0.132142 -1.95025
0.159 -3.10242 0.102551 0.746818 -9.80773 0.132142 -1.95012
0.16 -3.10231 0.103277 0.748605 -9.80777 0.132142 -1.94999
0.161 -3.10221 0.104005 0.750405 -9.8078 0.132142 -1.94986
0.162 -3.10211 0.104734 0.752218 -9.80784 0.132142 -1.94972
0.163 -3.102 0.105465 0.754043 -9.80787 0.132142 -1.94959
0.164 -3.10189 0.106197 0.755881 -9.80791 0.132142 -1.94946
0.165 -3.10179 0.106931 0.757732 -9.80795 0.132142 -1.94932
0.166 -3.10168 0.107667 0.759595 -9.80798 0.132142 -1.94918
0.167 -3.10157 0.108404 0.761472 -9.80802 0.132142 -1.94905
0.168 -3.10146 0.109142 0.763361 -9.80806 0.132142 -1.94891
0.169 -3.10135 0.109883 0.765263 -9.8081 0.132142 -1.94877
0.17 -3.10124 0.110625 0.767177 -9.80813 0.132142 -1.94863
0.171 -3.10113 0.111369 0.769105 -9.80817 0.132142 -1.94849
0.172 -3.10102 0.112114 0.771046 -9.80821 0.132142 -1.94834
0.173 -3.10091 0.112861 0.772999 -9.80825 0.132142 -1.9482
0.174 -3.1008 0.11361 0.774966 -9.80829 0.132142 -1.94806
0.175 -3.10068 0.114361 0.776945 -9.80833 0.132142 -1.94791
0.176 -3.10057 0.115113 0.778938 -9.80837 0.132142 -1.94776
0.177 -3.10045 0.115867 0.780944 -9.80841 0.132142 -1.94762
0.178 -3.10034 0.116623 0.782962 -9.80845 0.132142 -1.94747
0.179 -3.10022 0.117381 0.784994 -9.80849 0.132142 -1.94732
0.18 -3.1001 0.11814 0.787039 -9.80854 0.132142 -1.94717
0.181 -3.09998 0.118901 0.789098 -9.80858 0.132142 -1.94702
0.182 -3.09986 0.119664 0.791169 -9.80862 0.132142 -1.94687
0.183 -3.09974 0.120429 0.793254 -9.80866 0.132142 -1.94672
0.184 -3.09962 0.121195 0.795352 -9.80871 0.132142 -1.94656
0.185 -3.0995 0.121964 0.797463 -9.80875 0.132142 -1.94641
0.186 -3.09938 0.122734 0.799588 -9.80879 0.132142 -1.94625
0.187 -3.09926 0.123506 0.801726 -9.80884 0.132142 -1.94609
0.188 -3.09913 0.12428 0.803877 -9.80888 0.132142 -1.94594
0.189 -3.09901 0.125056 0.806042 -9.80893 0.132142 -1.94578
0.19 -3.09888 0.125834 0.808221 -9.80897 0.132142 -1.94562
0.191 -3.09875 0.126613 0.810412 -9.80902 0.132142 -1.94546
0.192 -3.09863 0.127395 0.812618 -9.80906 0.132142 -1.9453
0.193 -3.0985 0.128178 0.814837 -9.80911 0.132142 -1.94513
0.194 -3.09837 0.128964 0.81707 -9.80915 0.132142 -1.94497
0.195 -3.09824 0.129751 0.819316 -9.8092 0.132142 -1.9448
0.196 -3.09811 0.130541 0.821576 -9.80925 0.132142 -1.94464
0.197 -3.09798 0.131332 0.823849 -9.8093 0.132142 -1.94447
0.198 -3.09785 0.132125 0.826137 -9.80934 0.132142 -1.9443
0.199 -3.09772 0.132921 0.828438 -9.80939 0.132142 -1.94414
0.2 -3.09758 0.133718 0.830753 -9.80944 0.132142 -1.94397
0.201 -3.09745 0.134517 0.833082 -9.80949 0.132142 -1.9438
0.202 -3.09731 0.135319 0.835425 -9.80954 0.132142 -1.94362
0.203 -3.09718 0.136122 0.837781 -9.80959 0.132142 -1.94345
0.204 -3.09704 0.136927 0.840152 -9.80964 0.132142 -1.94328
0.205 -3.0969 0.137735 0.842537 -9.80969 0.132142 -1.9431
0.206 -3.09677 0.138545 0.844935 -9.80974 0.132142 -1.94293
0.207 -3.09663 0.139356 0.847348 -9.80979 0.132142 -1.94275
0.208 -3.09649 0.14017 0.849775 -9.80985 0.132142 -1.94257
0.209 -3.09635 0.140986 0.852216 -9.8099 0.132142 -1.94239
0.21 -3.09621 0.141804 0.854671 -9.80995 0.132142 -1.94221
0.211 -3.09606 0.142625 0.85714 -9.81001 0.132142 -1.94203
0.212 -3.09592 0.143447 0.859623 -9.81006 0.132142 -1.94185
0.213 -3.09578 0.144271 0.862121 -9.81011 0.132142 -1.94167
0.214 -3.09563 0.145098 0.864633 -9.81017 0.132142 -1.94148
0.215 -3.09549 0.145927 0.86716 -9.81022 0.132142 -1.9413
0.216 -3.09534 0.146758 0.869701 -9.81028 0.132142 -1.94111
0.217 -3.09519 0.147592 0.872256 -9.81033 0.132142 -1.94092
0.218 -3.09505 0.148427 0.874826 -9.81039 0.132142 -1.94073
0.219 -3.0949 0.149265 0.87741 -9.81045 0.132142 -1.94054
0.22 -3.09475 0.150105 0.880009 -9.8105 0.132142 -1.94035
0.221 -3.0946 0.150948 0.882622 -9.81056 0.132142 -1.94016
0.222 -3.09444 0.151792 0.885251 -9.81062 0.132142 -1.93997
0.223 -3.09429 0.152639 0.887893 -9.81068 0.132142 -1.93978
0.224 -3.09414 0.153488 0.890551 -9.81074 0.132142 -1.93958
0.225 -3.09399 0.15434 0.893223 -9.8108 0.132142 -1.93938
0.226 -3.09383 0.155194 0.89591 -9.81086 0.132142 -1.93919
0.227 -3.09368 0.15605 0.898612 -9.81092 0.132142 -1.93899
0.228 -3.09352 0.156909 0.901328 -9.81098 0.132142 -1.93879
0.229 -3.09336 0.15777 0.90406 -9.81104 0.132142 -1.93859
0.23 -3.0932 0.158633 0.906806 -9.8111 0.132142 -1.93839
0.231 -3.09304 0.159499 0.909568 -9.81116 0.132142 -1.93819
0.232 -3.09288 0.160367 0.912344 -9.81122 0.132142 -1.93798
0.233 -3.09272 0.161238 0.915136 -9.81129 0.132142 -1.93778
0.234 -3.09256 0.162111 0.917943 -9.81135 0.132142 -1.93757
0.235 -3.0924 0.162986 0.920765 -9.81141 0.132142 -1.93736
0.236 -3.09224 0.163864 0.923602 -9.81148 0.132142 -1.93716
0.237 -3.09207 0.164745 0.926454 -9.81154 0.132142 -1.93695
0.238 -3.09191 0.165628 0.929322 -9.81161 0.132142 -1.93674
0.239 -3.09174 0.166513 0.932205 -9.81168 0.132142 -1.93653
0.24 -3.09157 0.167401 0.935103 -9.81174 0.132142 -1.93631
0.241 -3.09141 0.168292 0.938017 -9.81181 0.132142 -1.9361
0.242 -3.09124 0.169185 0.940946 -9.81188 0.132142 -1.93588
0.243 -3.09107 0.17008 0.94389 -9.81194 0.132142 -1.93567
0.244 -3.0909 0.170979 0.946851 -9.81201 0.132142 -1.93545
0.245 -3.09073 0.171879 0.949826 -9.81208 0.132142 -1.93523
0.246 -3.09055 0.172783 0.952818 -9.81215 0.132142 -1.93501
0.247 -3.09038 0.173689 0.955825 -9.81222 0.132142 -1.93479
0.248 -3.09021 0.174597 0.958848 -9.81229 0.132142 -1.93457
0.249 -3.09003 0.175509 0.961886 -9.81236 0.132142 -1.93435
0.25 -3.08985 0.176422 0.964941 -9.81244 0.132142 -1.93412
0.251 -3.08968 0.177339 0.968011 -9.81251 0.132142 -1.9339
0.252 -3.0895 0.178258 0.971097 -9.81258 0.132142 -1.93367
0.253 -3.08932 0.17918 0.974199 -9.81265 0.132142 -1.93345
0.254 -3.08914 0.180105 0.977317 -9.81273 0.132142 -1.93322
0.255 -3.08896 0.181032 0.980451 -9.8128 0.132142 -1.93299
0.256 -3.08878 0.181962 0.983602 -9.81288 0.132142 -1.93276
0.257 -3.0886 0.182895 0.986768 -9.81295 0.132142 -1.93252
0.258 -3.08841 0.183831 0.989951 -9.81303 0.132142 -1.93229
0.259 -3.08823 0.184769 0.993149 -9.81311 0.132142 -1.93206
0.26 -3.08804 0.18571 0.996364 -9.81318 0.132142 -1.93182
0.261 -3.08786 0.186654 0.999596 -9.81326 0.132142 -1.93158
0.262 -3.08767 0.187601 1.00284 -9.81334 0.132142 -1.93134
0.263 -3.08748 0.188551 1.00611 -9.81342 0.132142 -1.9311
0.264 -3.08729 0.189503 1.00939 -9.8135 0.132142 -1.93086
0.265 -3.0871 0.190459 1.01269 -9.81358 0.132142 -1.93062
0.266 -3.08691 0.191417 1.016 -9.81366 0.132142 -1.93038
0.267 -3.08672 0.192378 1.01933 -9.81374 0.132142 -1.93013
0.268 -3.08653 0.193342 1.02268 -9.81382 0.132142 -1.92989
0.269 -3.08633 0.194309 1.02604 -9.8139 0.132142 -1.92964
0.27 -3.08614 0.195279 1.02942 -9.81399 0.132142 -1.92939
0.271 -3.08594 0.196252 1.03282 -9.81407 0.132142 -1.92915
0.272 -3.08575 0.197228 1.03623 -9.81416 0.132142 -1.92889
0.273 -3.08555 0.198207 1.03966 -9.81424 0.132142 -1.92864
0.274 -3.08535 0.199189 1.04311 -9.81433 0.132142 -1.92839
0.275 -3.08515 0.200173 1.04658 -9.81441 0.132142 -1.92814
0.276 -3.08495 0.201161 1.05006 -9.8145 0.132142 -1.92788
0.277 -3.08475 0.202152 1.05356 -9.81459 0.132142 -1.92762
0.278 -3.08455 0.203146 1.05708 -9.81468 0.132142 -1.92737
0.279 -3.08434 0.204143 1.06061 -9.81476 0.132142 -1.92711
0.28 -3.08414 0.205143 1.06416 -9.81485 0.132142 -1.92685
0.281 -3.08393 0.206147 1.06773 -9.81494 0.132142 -1.92658
0.282 -3.08373 0.207153 1.07131 -9.81504 0.132142 -1.92632
0.283 -3.08352 0.208162 1.07492 -9.81513 0.132142 -1.92606
0.284 -3.08331 0.209175 1.07854 -9.81522 0.132142 -1.92579
0.285 -3.0831 0.210191 1.08218 -9.81531 0.132142 -1.92552
0.286 -3.08289 0.21121 1.08583 -9.81541 0.132142 -1.92526
0.287 -3.08268 0.212232 1.08951 -9.8155 0.132142 -1.92499
0.288 -3.08246 0.213257 1.0932 -9.8156 0.132142 -1.92471
0.289 -3.08225 0.214286 1.09691 -9.81569 0.132142 -1.92444
0.29 -3.08204 0.215318 1.10063 -9.81579 0.132142 -1.92417
0.291 -3.08182 0.216353 1.10438 -9.81588 0.132142 -1.92389
0.292 -3.0816 0.217391 1.10814 -9.81598 0.132142 -1.92362
0.293 -3.08138 0.218433 1.11192 -9.81608 0.132142 -1.92334
0.294 -3.08117 0.219478 1.11572 -9.81618 0.132142 -1.92306
0.295 -3.08095 0.220526 1.11954 -9.81628 0.132142 -1.92278
0.296 -3.08072 0.221577 1.12337 -9.81638 0.132142 -1.9225
0.297 -3.0805 0.222632 1.12723 -9.81648 0.132142 -1.92222
0.298 -3.08028 0.223691 1.1311 -9.81659 0.132142 -1.92193
0.299 -3.08006 0.224752 1.13499 -9.81669 0.132142 -1.92165
0.3 -3.07983 0.225817 1.1389 -9.81679 0.132142 -1.92136
0.301 -3.0796 0.226886 1.14282 -9.8169 0.132142 -1.92107
0.302 -3.07938 0.227958 1.14677 -9.817 0.132142 -1.92078
0.303 -3.07915 0.229033 1.15073 -9.81711 0.132142 -1.92049
0.304 -3.07892 0.230112 1.15471 -9.81721 0.132142 -1.9202
0.305 -3.07869 0.231194 1.15872 -9.81732 0.132142 -1.91991
0.306 -3.07846 0.23228 1.16273 -9.81743 0.132142 -1.91961
0.307 -3.07822 0.233369 1.16677 -9.81754 0.132142 -1.91932
0.308 -3.07799 0.234462 1.17083 -9.81765 0.132142 -1.91902
0.309 -3.07775 0.235559 1.17491 -9.81776 0.132142 -1.91872
0.31 -3.07752 0.236659 1.179 -9.81787 0.132142 -1.91842
0.311 -3.07728 0.237762 1.18312 -9.81799 0.132142 -1.91812
0.312 -3.07704 0.238869 1.18725 -9.8181 0.132142 -1.91781
0.313 -3.0768 0.23998 1.1914 -9.81821 0.132142 -1.91751
0.314 -3.07656 0.241094 1.19558 -9.81833 0.132142 -1.9172
0.315 -3.07632 0.242212 1.19977 -9.81844 0.132142 -1.91689
0.316 -3.07608 0.243334 1.20398 -9.81856 0.132142 -1.91658
0.317 -3.07583 0.244459 1.20821 -9.81868 0.132142 -1.91627
0.318 -3.07559 0.245588 1.21246 -9.8188 0.132142 -1.91596
0.319 -3.07534 0.246721 1.21673 -9.81892 0.132142 -1.91565
0.32 -3.0751 0.247857 1.22102 -9.81904 0.132142 -1.91533
0.321 -3.07485 0.248998 1.22532 -9.81916 0.132142 -1.91502
0.322 -3.0746 0.250141 1.22965 -9.81928 0.132142 -1.9147
0.323 -3.07435 0.251289 1.234 -9.8194 0.132142 -1.91438
0.324 -3.07409 0.252441 1.23837 -9.81952 0.132142 -1.91406
0.325 -3.07384 0.253596 1.24276 -9.81965 0.132142 -1.91374
0.326 -3.07359 0.254755 1.24716 -9.81977 0.132142 -1.91341
0.327 -3.07333 0.255918 1.25159 -9.8199 0.132142 -1.91309
0.328 -3.07308 0.257085 1.25604 -9.82003 0.132142 -1.91276
0.329 -3.07282 0.258256 1.26051 -9.82016 0.132142 -1.91243
0.33 -3.07256 0.259431 1.26499 -9.82029 0.132142 -1.9121
0.331 -3.0723 0.260609 1.2695 -9.82042 0.132142 -1.91177
0.332 -3.07204 0.261792 1.27403 -9.82055 0.132142 -1.91144
0.333 -3.07178 0.262978 1.27858 -9.82068 0.132142 -1.91111
0.334 -3.07151 0.264169 1.28315 -9.82081 0.132142 -1.91077
0.335 -3.07125 0.265363 1.28774 -9.82095 0.132142 -1.91043
0.336 -3.07098 0.266562 1.29235 -9.82108 0.132142 -1.9101
0.337 -3.07071 0.267764 1.29699 -9.82122 0.132142 -1.90975
0.338 -3.07045 0.268971 1.30164 -9.82135 0.132142 -1.90941
0.339 -3.07018 0.270181 1.30631 -9.82149 0.132142 -1.90907
0.34 -3.06991 0.271396 1.31101 -9.82163 0.132142 -1.90873
0.341 -3.06963 0.272615 1.31572 -9.82177 0.132142 -1.90838
0.342 -3.06936 0.273838 1.32046 -9.82191 0.132142 -1.90803
0.343 -3.06909 0.275065 1.32522 -9.82205 0.132142 -1.90768
0.344 -3.06881 0.276296 1.33 -9.8222 0.132142 -1.90733
0.345 -3.06853 0.277531 1.3348 -9.82234 0.132142 -1.90698
0.346 -3.06826 0.278771 1.33962 -9.82249 0.132142 -1.90662
0.347 -3.06798 0.280014 1.34446 -9.82263 0.132142 -1.90627
0.348 -3.0677 0.281262 1.34933 -9.82278 0.132142 -1.90591
0.349 -3.06741 0.282515 1.35421 -9.82293 0.132142 -1.90555
0.35 -3.06713 0.283771 1.35912 -9.82308 0.132142 -1.90519
0.351 -3.06685 0.285032 1.36405 -9.82323 0.132142 -1.90483
0.352 -3.06656 0.286297 1.369 -9.82338 0.132142 -1.90447
0.353 -3.06627 0.287566 1.37397 -9.82353 0.132142 -1.9041
0.354 -3.06598 0.28884 1.37897 -9.82369 0.132142 -1.90373
0.355 -3.0657 0.290118 1.38398 -9.82384 0.132142 -1.90336
0.356 -3.0654 0.291401 1.38902 -9.824 0.132142 -1.90299
0.357 -3.06511 0.292688 1.39409 -9.82416 0.132142 -1.90262
0.358 -3.06482 0.293979 1.39917 -9.82432 0.132142 -1.90225
0.359 -3.06452 0.295275 1.40427 -9.82447 0.132142 -1.90187
0.36 -3.06423 0.296575 1.4094 -9.82464 0.132142 -1.9015
0.361 -3.06393 0.29788 1.41455 -9.8248 0.132142 -1.90112
0.362 -3.06363 0.299189 1.41973 -9.82496 0.132142 -1.90074
0.363 -3.06333 0.300502 1.42492 -9.82513 0.132142 -1.90036
0.364 -3.06303 0.301821 1.43014 -9.82529 0.132142 -1.89997
0.365 -3.06273 0.303143 1.43538 -9.82546 0.132142 -1.89959
0.366 -3.06243 0.304471 1.44065 -9.82563 0.132142 -1.8992
0.367 -3.06212 0.305803 1.44593 -9.82579 0.132142 -1.89881
0.368 -3.06181 0.307139 1.45124 -9.82597 0.132142 -1.89842
0.369 -3.06151 0.308481 1.45658 -9.82614 0.132142 -1.89803
0.37 -3.0612 0.309826 1.46193 -9.82631 0.132142 -1.89764
0.371 -3.06089 0.311177 1.46731 -9.82648 0.132142 -1.89724
0.372 -3.06057 0.312532 1.47271 -9.82666 0.132142 -1.89684
0.373 -3.06026 0.313892 1.47814 -9.82684 0.132142 -1.89645
0.374 -3.05995 0.315257 1.48359 -9.82701 0.132142 -1.89605
