-39 0.773304 -62.1958 -62.6358
-38 0.785521 -62.0161 -62.47
-37 0.797738 -61.8363 -62.3045
-36 0.809956 -61.6565 -62.1392
-35 0.822173 -61.4768 -61.9741
-34 0.83439 -61.297 -61.8092
-33 0.846608 -61.1172 -61.6445
-32 0.858825 -60.9375 -61.4801
-31 0.871042 -60.7577 -61.3158
-30 0.88326 -60.578 -61.1518
-29 0.895477 -60.3982 -60.988
-28 0.907694 -60.2185 -60.8245
-27 0.919911 -60.0388 -60.6611
-26 0.932129 -59.8591 -60.498
-25 0.944346 -59.6794 -60.3351
-24 0.956563 -59.4997 -60.1724
-23 0.968781 -59.32 -60.0099
-22 0.980998 -59.1404 -59.8477
-21 0.993215 -58.9608 -59.6856
-20 1.00543 -58.7811 -59.5238
-19 1.01765 -58.6015 -59.3622
-18 1.02987 -58.422 -59.2009
-17 1.04208 -58.2424 -59.0397
-16 1.0543 -58.0629 -58.8788
-15 1.06652 -57.8834 -58.7181
-14 1.07874 -57.7039 -58.5576
-13 1.09095 -57.5245 -58.3973
-12 1.10317 -57.3451 -58.2372
-11 1.11539 -57.1657 -58.0774
-10 1.12761 -56.9864 -57.9178
-9 1.13982 -56.8071 -57.7584
-8 1.15204 -56.6279 -57.5992
-7 1.16426 -56.4487 -57.4403
-6 1.17647 -56.2695 -57.2815
-5 1.18869 -56.0904 -57.123
-4 1.20091 -55.9114 -56.9647
-3 1.21313 -55.7324 -56.8066
-2 1.22534 -55.5534 -56.6488
-1 1.23756 -55.3745 -56.4911
0 1.24978 -55.1957 -56.3337
1 1.262 -55.0169 -56.1765
2 1.27421 -54.8383 -56.0195
3 1.28643 -54.6596 -55.8628
4 1.29865 -54.4811 -55.7062
5 1.31087 -54.3026 -55.5499
6 1.32308 -54.1242 -55.3938
7 1.3353 -53.9459 -55.2379
8 1.34752 -53.7677 -55.0823
9 1.35973 -53.5895 -54.9268
10 1.37195 -53.4115 -54.7716
11 1.38417 -53.2335 -54.6166
12 1.39639 -53.0556 -54.4618
13 1.4086 -52.8779 -54.3072
14 1.42082 -52.7002 -54.1529
15 1.43304 -52.5227 -53.9988
16 1.44526 -52.3452 -53.8449
17 1.45747 -52.1679 -53.6912
18 1.46969 -51.9907 -53.5377
19 1.48191 -51.8136 -53.3845
20 1.49412 -51.6366 -53.2314
21 1.50634 -51.4598 -53.0786
22 1.51856 -51.2831 -52.9261
23 1.53078 -51.1065 -52.7737
24 1.54299 -50.9301 -52.6215
25 1.55521 -50.7538 -52.4696
26 1.56743 -50.5776 -52.3179
27 1.57965 -50.4016 -52.1664
28 1.59186 -50.2257 -52.0151
29 1.60408 -50.05 -51.8641
30 1.6163 -49.8745 -51.7133
31 1.62852 -49.6991 -51.5627
32 1.64073 -49.5239 -51.4123
33 1.65295 -49.3489 -51.2621
34 1.66517 -49.174 -51.1121
35 1.67738 -48.9993 -50.9624
36 1.6896 -48.8248 -50.8129
37 1.70182 -48.6505 -50.6636
38 1.71404 -48.4763 -50.5145
39 1.72625 -48.3024 -50.3657
40 1.73847 -48.1287 -50.217
41 1.75069 -47.9551 -50.0686
42 1.76291 -47.7818 -49.9204
43 1.77512 -47.6086 -49.7725
44 1.78734 -47.4357 -49.6247
45 1.79956 -47.263 -49.4772
46 1.81177 -47.0905 -49.3299
47 1.82399 -46.9183 -49.1828
48 1.83621 -46.7462 -49.0359
49 1.84843 -46.5744 -48.8892
50 1.86064 -46.4029 -48.7428
51 1.87286 -46.2315 -48.5966
52 1.88508 -46.0605 -48.4506
53 1.8973 -45.8896 -48.3048
54 1.90951 -45.719 -48.1592
55 1.92173 -45.5487 -48.0139
56 1.93395 -45.3786 -47.8688
57 1.94617 -45.2088 -47.7239
58 1.95838 -45.0392 -47.5792
59 1.9706 -44.87 -47.4347
60 1.98282 -44.701 -47.2905
61 1.99503 -44.5322 -47.1465
62 2.00725 -44.3638 -47.0027
63 2.01947 -44.1956 -46.8591
64 2.03169 -44.0277 -46.7157
65 2.0439 -43.8601 -46.5726
66 2.05612 -43.6928 -46.4297
67 2.06834 -43.5258 -46.287
68 2.08056 -43.3592 -46.1445
69 2.09277 -43.1928 -46.0022
70 2.10499 -43.0267 -45.8602
71 2.11721 -42.8609 -45.7183
72 2.12942 -42.6955 -45.5767
73 2.14164 -42.5303 -45.4354
74 2.15386 -42.3655 -45.2942
75 2.16608 -42.201 -45.1532
76 2.17829 -42.0369 -45.0125
77 2.19051 -41.8731 -44.872
78 2.20273 -41.7096 -44.7317
79 2.21495 -41.5464 -44.5917
80 2.22716 -41.3836 -44.4518
81 2.23938 -41.2212 -44.3122
82 2.2516 -41.0591 -44.1728
83 2.26382 -40.8973 -44.0336
84 2.27603 -40.7359 -43.8946
85 2.28825 -40.5749 -43.7559
86 2.30047 -40.4142 -43.6173
87 2.31268 -40.2539 -43.479
88 2.3249 -40.0939 -43.3409
89 2.33712 -39.9343 -43.2031
90 2.34934 -39.7751 -43.0654
91 2.36155 -39.6163 -42.928
92 2.37377 -39.4578 -42.7908
93 2.38599 -39.2997 -42.6538
94 2.39821 -39.142 -42.517
95 2.41042 -38.9847 -42.3804
96 2.42264 -38.8278 -42.2441
97 2.43486 -38.6713 -42.108
98 2.44707 -38.5151 -41.9721
99 2.45929 -38.3594 -41.8364
100 2.47151 -38.204 -41.701
101 2.48373 -38.0491 -41.5657
102 2.49594 -37.8945 -41.4307
103 2.50816 -37.7404 -41.2959
104 2.52038 -37.5867 -41.1613
105 2.5326 -37.4333 -41.027
106 2.54481 -37.2804 -40.8928
107 2.55703 -37.1279 -40.7589
108 2.56925 -36.9758 -40.6252
109 2.58146 -36.8241 -40.4918
110 2.59368 -36.6729 -40.3585
111 2.6059 -36.522 -40.2255
112 2.61812 -36.3716 -40.0926
113 2.63033 -36.2216 -39.96
114 2.64255 -36.072 -39.8277
115 2.65477 -35.9229 -39.6955
116 2.66699 -35.7742 -39.5636
117 2.6792 -35.6259 -39.4318
118 2.69142 -35.478 -39.3003
119 2.70364 -35.3305 -39.169
120 2.71586 -35.1835 -39.038
121 2.72807 -35.037 -38.9071
122 2.74029 -34.8908 -38.7765
123 2.75251 -34.7451 -38.6461
124 2.76472 -34.5998 -38.5159
125 2.77694 -34.455 -38.386
126 2.78916 -34.3106 -38.2562
127 2.80138 -34.1666 -38.1267
128 2.81359 -34.0231 -37.9974
129 2.82581 -33.88 -37.8683
130 2.83803 -33.7373 -37.7394
131 2.85025 -33.5951 -37.6108
132 2.86246 -33.4533 -37.4824
133 2.87468 -33.312 -37.3542
134 2.8869 -33.1711 -37.2262
135 2.89911 -33.0306 -37.0984
136 2.91133 -32.8906 -36.9709
137 2.92355 -32.751 -36.8435
138 2.93577 -32.6119 -36.7164
139 2.94798 -32.4732 -36.5895
140 2.9602 -32.3349 -36.4629
141 2.97242 -32.1971 -36.3364
142 2.98464 -32.0597 -36.2102
