0.087 -3.10801 0.0537002 0.649746 -9.80591 9.8054
0.088 -3.10795 0.0543413 0.650685 -9.80593 9.80541
0.089 -3.1079 0.0549831 0.651634 -9.80594 9.80541
0.09 -3.10784 0.0556258 0.652595 -9.80596 9.80542
0.091 -3.10779 0.0562694 0.653567 -9.80598 9.80542
0.092 -3.10773 0.0569137 0.65455 -9.806 9.80542
0.093 -3.10767 0.057559 0.655544 -9.80601 9.80543
0.094 -3.10761 0.0582051 0.65655 -9.80603 9.80543
0.095 -3.10756 0.0588521 0.657566 -9.80605 9.80544
0.096 -3.1075 0.0595 0.658594 -9.80607 9.80544
0.097 -3.10744 0.0601488 0.659634 -9.80609 9.80545
0.098 -3.10738 0.0607985 0.660684 -9.80611 9.80546
0.099 -3.10731 0.0614491 0.661746 -9.80613 9.80546
0.1 -3.10725 0.0621007 0.662819 -9.80614 9.80547
0.101 -3.10719 0.0627532 0.663903 -9.80616 9.80547
0.102 -3.10713 0.0634066 0.664999 -9.80618 9.80548
0.103 -3.10706 0.064061 0.666106 -9.8062 9.80548
0.104 -3.107 0.0647164 0.667225 -9.80622 9.80549
0.105 -3.10693 0.0653728 0.668355 -9.80625 9.80549
0.106 -3.10687 0.0660301 0.669496 -9.80627 9.8055
0.107 -3.1068 0.0666884 0.670648 -9.80629 9.8055
0.108 -3.10674 0.0673478 0.671813 -9.80631 9.80551
0.109 -3.10667 0.0680082 0.672988 -9.80633 9.80552
0.11 -3.1066 0.0686696 0.674175 -9.80635 9.80552
0.111 -3.10653 0.069332 0.675374 -9.80637 9.80553
0.112 -3.10646 0.0699955 0.676584 -9.8064 9.80553
0.113 -3.10639 0.07066 0.677806 -9.80642 9.80554
0.114 -3.10632 0.0713257 0.679039 -9.80644 9.80555
0.115 -3.10625 0.0719923 0.680284 -9.80646 9.80555
0.116 -3.10618 0.0726601 0.68154 -9.80649 9.80556
0.117 -3.1061 0.073329 0.682808 -9.80651 9.80556
0.118 -3.10603 0.073999 0.684087 -9.80653 9.80557
0.119 -3.10595 0.0746701 0.685379 -9.80656 9.80558
0.12 -3.10588 0.0753424 0.686681 -9.80658 9.80558
0.121 -3.1058 0.0760158 0.687996 -9.80661 9.80559
0.122 -3.10573 0.0766903 0.689322 -9.80663 9.8056
0.123 -3.10565 0.077366 0.69066 -9.80666 9.8056
0.124 -3.10557 0.0780428 0.69201 -9.80668 9.80561
0.125 -3.10549 0.0787209 0.693371 -9.80671 9.80562
0.126 -3.10541 0.0794001 0.694745 -9.80673 9.80562
0.127 -3.10534 0.0800806 0.69613 -9.80676 9.80563
0.128 -3.10525 0.0807622 0.697527 -9.80679 9.80564
0.129 -3.10517 0.0814451 0.698935 -9.80681 9.80564
0.13 -3.10509 0.0821292 0.700356 -9.80684 9.80565
0.131 -3.10501 0.0828145 0.701788 -9.80687 9.80566
0.132 -3.10493 0.0835011 0.703233 -9.80689 9.80566
0.133 -3.10484 0.084189 0.704689 -9.80692 9.80567
0.134 -3.10476 0.0848781 0.706157 -9.80695 9.80568
0.135 -3.10467 0.0855686 0.707638 -9.80698 9.80569
0.136 -3.10459 0.0862603 0.70913 -9.807 9.80569
0.137 -3.1045 0.0869533 0.710634 -9.80703 9.8057
0.138 -3.10441 0.0876477 0.712151 -9.80706 9.80571
0.139 -3.10432 0.0883433 0.713679 -9.80709 9.80572
0.14 -3.10424 0.0890403 0.71522 -9.80712 9.80572
0.141 -3.10415 0.0897387 0.716772 -9.80715 9.80573
0.142 -3.10406 0.0904384 0.718337 -9.80718 9.80574
0.143 -3.10397 0.0911395 0.719914 -9.80721 9.80575
0.144 -3.10387 0.0918419 0.721503 -9.80724 9.80575
0.145 -3.10378 0.0925458 0.723104 -9.80727 9.80576
0.146 -3.10369 0.093251 0.724718 -9.8073 9.80577
0.147 -3.1036 0.0939577 0.726343 -9.80733 9.80578
0.148 -3.1035 0.0946657 0.727981 -9.80736 9.80579
0.149 -3.10341 0.0953752 0.729632 -9.8074 9.80579
0.15 -3.10331 0.0960862 0.731295 -9.80743 9.8058
0.151 -3.10321 0.0967986 0.73297 -9.80746 9.80581
0.152 -3.10312 0.0975125 0.734657 -9.80749 9.80582
0.153 -3.10302 0.0982278 0.736357 -9.80753 9.80583
0.154 -3.10292 0.0989447 0.738069 -9.80756 9.80584
0.155 -3.10282 0.099663 0.739794 -9.80759 9.80585
0.156 -3.10272 0.100383 0.741531 -9.80763 9.80585
0.157 -3.10262 0.101104 0.743281 -9.80766 9.80586
0.158 -3.10252 0.101827 0.745043 -9.8077 9.80587
0.159 -3.10242 0.102551 0.746818 -9.80773 9.80588
0.16 -3.10231 0.103277 0.748605 -9.80777 9.80589
0.161 -3.10221 0.104005 0.750405 -9.8078 9.8059
0.162 -3.10211 0.104734 0.752218 -9.80784 9.80591
0.163 -3.102 0.105465 0.754043 -9.80787 9.80592
0.164 -3.10189 0.106197 0.755881 -9.80791 9.80592
0.165 -3.10179 0.106931 0.757732 -9.80795 9.80593
0.166 -3.10168 0.107667 0.759595 -9.80798 9.80594
0.167 -3.10157 0.108404 0.761472 -9.80802 9.80595
0.168 -3.10146 0.109142 0.763361 -9.80806 9.80596
0.169 -3.10135 0.109883 0.765263 -9.8081 9.80597
0.17 -3.10124 0.110625 0.767177 -9.80813 9.80598
0.171 -3.10113 0.111369 0.769105 -9.80817 9.80599
0.172 -3.10102 0.112114 0.771046 -9.80821 9.806
0.173 -3.10091 0.112861 0.772999 -9.80825 9.80601
0.174 -3.1008 0.11361 0.774966 -9.80829 9.80602
0.175 -3.10068 0.114361 0.776945 -9.80833 9.80603
0.176 -3.10057 0.115113 0.778938 -9.80837 9.80604
0.177 -3.10045 0.115867 0.780944 -9.80841 9.80605
0.178 -3.10034 0.116623 0.782962 -9.80845 9.80606
0.179 -3.10022 0.117381 0.784994 -9.80849 9.80607
0.18 -3.1001 0.11814 0.787039 -9.80854 9.80608
0.181 -3.09998 0.118901 0.789098 -9.80858 9.80609
0.182 -3.09986 0.119664 0.791169 -9.80862 9.8061
0.183 -3.09974 0.120429 0.793254 -9.80866 9.80611
0.184 -3.09962 0.121195 0.795352 -9.80871 9.80612
0.185 -3.0995 0.121964 0.797463 -9.80875 9.80613
0.186 -3.09938 0.122734 0.799588 -9.80879 9.80614
0.187 -3.09926 0.123506 0.801726 -9.80884 9.80615
0.188 -3.09913 0.12428 0.803877 -9.80888 9.80616
0.189 -3.09901 0.125056 0.806042 -9.80893 9.80617
0.19 -3.09888 0.125834 0.808221 -9.80897 9.80618
0.191 -3.09875 0.126613 0.810412 -9.80902 9.80619
0.192 -3.09863 0.127395 0.812618 -9.80906 9.8062
0.193 -3.0985 0.128178 0.814837 -9.80911 9.80622
0.194 -3.09837 0.128964 0.81707 -9.80915 9.80623
0.195 -3.09824 0.129751 0.819316 -9.8092 9.80624
0.196 -3.09811 0.130541 0.821576 -9.80925 9.80625
0.197 -3.09798 0.131332 0.823849 -9.8093 9.80626
0.198 -3.09785 0.132125 0.826137 -9.80934 9.80627
0.199 -3.09772 0.132921 0.828438 -9.80939 9.80628
0.2 -3.09758 0.133718 0.830753 -9.80944 9.80629
0.201 -3.09745 0.134517 0.833082 -9.80949 9.8063
0.202 -3.09731 0.135319 0.835425 -9.80954 9.80632
0.203 -3.09718 0.136122 0.837781 -9.80959 9.80633
0.204 -3.09704 0.136927 0.840152 -9.80964 9.80634
0.205 -3.0969 0.137735 0.842537 -9.80969 9.80635
0.206 -3.09677 0.138545 0.844935 -9.80974 9.80636
0.207 -3.09663 0.139356 0.847348 -9.80979 9.80638
0.208 -3.09649 0.14017 0.849775 -9.80985 9.80639
0.209 -3.09635 0.140986 0.852216 -9.8099 9.8064
0.21 -3.09621 0.141804 0.854671 -9.80995 9.80641
0.211 -3.09606 0.142625 0.85714 -9.81001 9.80642
0.212 -3.09592 0.143447 0.859623 -9.81006 9.80644
0.213 -3.09578 0.144271 0.862121 -9.81011 9.80645
0.214 -3.09563 0.145098 0.864633 -9.81017 9.80646
0.215 -3.09549 0.145927 0.86716 -9.81022 9.80647
0.216 -3.09534 0.146758 0.869701 -9.81028 9.80649
0.217 -3.09519 0.147592 0.872256 -9.81033 9.8065
0.218 -3.09505 0.148427 0.874826 -9.81039 9.80651
0.219 -3.0949 0.149265 0.87741 -9.81045 9.80652
0.22 -3.09475 0.150105 0.880009 -9.8105 9.80654
0.221 -3.0946 0.150948 0.882622 -9.81056 9.80655
0.222 -3.09444 0.151792 0.885251 -9.81062 9.80656
0.223 -3.09429 0.152639 0.887893 -9.81068 9.80658
0.224 -3.09414 0.153488 0.890551 -9.81074 9.80659
0.225 -3.09399 0.15434 0.893223 -9.8108 9.8066
0.226 -3.09383 0.155194 0.89591 -9.81086 9.80661
0.227 -3.09368 0.15605 0.898612 -9.81092 9.80663
0.228 -3.09352 0.156909 0.901328 -9.81098 9.80664
0.229 -3.09336 0.15777 0.90406 -9.81104 9.80665
0.23 -3.0932 0.158633 0.906806 -9.8111 9.80667
0.231 -3.09304 0.159499 0.909568 -9.81116 9.80668
0.232 -3.09288 0.160367 0.912344 -9.81122 9.8067
0.233 -3.09272 0.161238 0.915136 -9.81129 9.80671
0.234 -3.09256 0.162111 0.917943 -9.81135 9.80672
0.235 -3.0924 0.162986 0.920765 -9.81141 9.80674
0.236 -3.09224 0.163864 0.923602 -9.81148 9.80675
0.237 -3.09207 0.164745 0.926454 -9.81154 9.80677
0.238 -3.09191 0.165628 0.929322 -9.81161 9.80678
0.239 -3.09174 0.166513 0.932205 -9.81168 9.80679
0.24 -3.09157 0.167401 0.935103 -9.81174 9.80681
0.241 -3.09141 0.168292 0.938017 -9.81181 9.80682
0.242 -3.09124 0.169185 0.940946 -9.81188 9.80684
0.243 -3.09107 0.17008 0.94389 -9.81194 9.80685
0.244 -3.0909 0.170979 0.946851 -9.81201 9.80687
0.245 -3.09073 0.171879 0.949826 -9.81208 9.80688
0.246 -3.09055 0.172783 0.952818 -9.81215 9.8069
0.247 -3.09038 0.173689 0.955825 -9.81222 9.80691
0.248 -3.09021 0.174597 0.958848 -9.81229 9.80693
0.249 -3.09003 0.175509 0.961886 -9.81236 9.80694
0.25 -3.08985 0.176422 0.964941 -9.81244 9.80696
0.251 -3.08968 0.177339 0.968011 -9.81251 9.80697
0.252 -3.0895 0.178258 0.971097 -9.81258 9.80699
0.253 -3.08932 0.17918 0.974199 -9.81265 9.807
0.254 -3.08914 0.180105 0.977317 -9.81273 9.80702
0.255 -3.08896 0.181032 0.980451 -9.8128 9.80703
0.256 -3.08878 0.181962 0.983602 -9.81288 9.80705
0.257 -3.0886 0.182895 0.986768 -9.81295 9.80706
0.258 -3.08841 0.183831 0.989951 -9.81303 9.80708
0.259 -3.08823 0.184769 0.993149 -9.81311 9.80709
0.26 -3.08804 0.18571 0.996364 -9.81318 9.80711
0.261 -3.08786 0.186654 0.999596 -9.81326 9.80713
0.262 -3.08767 0.187601 1.00284 -9.81334 9.80714
0.263 -3.08748 0.188551 1.00611 -9.81342 9.80716
0.264 -3.08729 0.189503 1.00939 -9.8135 9.80717
0.265 -3.0871 0.190459 1.01269 -9.81358 9.80719
0.266 -3.08691 0.191417 1.016 -9.81366 9.80721
0.267 -3.08672 0.192378 1.01933 -9.81374 9.80722
0.268 -3.08653 0.193342 1.02268 -9.81382 9.80724
0.269 -3.08633 0.194309 1.02604 -9.8139 9.80726
0.27 -3.08614 0.195279 1.02942 -9.81399 9.80727
0.271 -3.08594 0.196252 1.03282 -9.81407 9.80729
0.272 -3.08575 0.197228 1.03623 -9.81416 9.80731
0.273 -3.08555 0.198207 1.03966 -9.81424 9.80732
0.274 -3.08535 0.199189 1.04311 -9.81433 9.80734
0.275 -3.08515 0.200173 1.04658 -9.81441 9.80736
0.276 -3.08495 0.201161 1.05006 -9.8145 9.80738
0.277 -3.08475 0.202152 1.05356 -9.81459 9.80739
0.278 -3.08455 0.203146 1.05708 -9.81468 9.80741
0.279 -3.08434 0.204143 1.06061 -9.81476 9.80743
0.28 -3.08414 0.205143 1.06416 -9.81485 9.80744
0.281 -3.08393 0.206147 1.06773 -9.81494 9.80746
0.282 -3.08373 0.207153 1.07131 -9.81504 9.80748
0.283 -3.08352 0.208162 1.07492 -9.81513 9.8075
0.284 -3.08331 0.209175 1.07854 -9.81522 9.80752
0.285 -3.0831 0.210191 1.08218 -9.81531 9.80753
0.286 -3.08289 0.21121 1.08583 -9.81541 9.80755
0.287 -3.08268 0.212232 1.08951 -9.8155 9.80757
0.288 -3.08246 0.213257 1.0932 -9.8156 9.80759
0.289 -3.08225 0.214286 1.09691 -9.81569 9.80761
0.29 -3.08204 0.215318 1.10063 -9.81579 9.80762
0.291 -3.08182 0.216353 1.10438 -9.81588 9.80764
0.292 -3.0816 0.217391 1.10814 -9.81598 9.80766
0.293 -3.08138 0.218433 1.11192 -9.81608 9.80768
0.294 -3.08117 0.219478 1.11572 -9.81618 9.8077
0.295 -3.08095 0.220526 1.11954 -9.81628 9.80772
0.296 -3.08072 0.221577 1.12337 -9.81638 9.80774
0.297 -3.0805 0.222632 1.12723 -9.81648 9.80776
0.298 -3.08028 0.223691 1.1311 -9.81659 9.80777
0.299 -3.08006 0.224752 1.13499 -9.81669 9.80779
0.3 -3.07983 0.225817 1.1389 -9.81679 9.80781
0.301 -3.0796 0.226886 1.14282 -9.8169 9.80783
0.302 -3.07938 0.227958 1.14677 -9.817 9.80785
0.303 -3.07915 0.229033 1.15073 -9.81711 9.80787
0.304 -3.07892 0.230112 1.15471 -9.81721 9.80789
0.305 -3.07869 0.231194 1.15872 -9.81732 9.80791
0.306 -3.07846 0.23228 1.16273 -9.81743 9.80793
0.307 -3.07822 0.233369 1.16677 -9.81754 9.80795
0.308 -3.07799 0.234462 1.17083 -9.81765 9.80797
0.309 -3.07775 0.235559 1.17491 -9.81776 9.80799
0.31 -3.07752 0.236659 1.179 -9.81787 9.80801
0.311 -3.07728 0.237762 1.18312 -9.81799 9.80803
0.312 -3.07704 0.238869 1.18725 -9.8181 9.80805
0.313 -3.0768 0.23998 1.1914 -9.81821 9.80807
0.314 -3.07656 0.241094 1.19558 -9.81833 9.80809
0.315 -3.07632 0.242212 1.19977 -9.81844 9.80811
0.316 -3.07608 0.243334 1.20398 -9.81856 9.80813
0.317 -3.07583 0.244459 1.20821 -9.81868 9.80816
0.318 -3.07559 0.245588 1.21246 -9.8188 9.80818
0.319 -3.07534 0.246721 1.21673 -9.81892 9.8082
0.32 -3.0751 0.247857 1.22102 -9.81904 9.80822
0.321 -3.07485 0.248998 1.22532 -9.81916 9.80824
0.322 -3.0746 0.250141 1.22965 -9.81928 9.80826
0.323 -3.07435 0.251289 1.234 -9.8194 9.80828
0.324 -3.07409 0.252441 1.23837 -9.81952 9.8083
0.325 -3.07384 0.253596 1.24276 -9.81965 9.80833
0.326 -3.07359 0.254755 1.24716 -9.81977 9.80835
0.327 -3.07333 0.255918 1.25159 -9.8199 9.80837
0.328 -3.07308 0.257085 1.25604 -9.82003 9.80839
0.329 -3.07282 0.258256 1.26051 -9.82016 9.80841
0.33 -3.07256 0.259431 1.26499 -9.82029 9.80844
0.331 -3.0723 0.260609 1.2695 -9.82042 9.80846
0.332 -3.07204 0.261792 1.27403 -9.82055 9.80848
0.333 -3.07178 0.262978 1.27858 -9.82068 9.8085
0.334 -3.07151 0.264169 1.28315 -9.82081 9.80853
0.335 -3.07125 0.265363 1.28774 -9.82095 9.80855
0.336 -3.07098 0.266562 1.29235 -9.82108 9.80857
0.337 -3.07071 0.267764 1.29699 -9.82122 9.80859
0.338 -3.07045 0.268971 1.30164 -9.82135 9.80862
0.339 -3.07018 0.270181 1.30631 -9.82149 9.80864
0.34 -3.06991 0.271396 1.31101 -9.82163 9.80866
0.341 -3.06963 0.272615 1.31572 -9.82177 9.80869
0.342 -3.06936 0.273838 1.32046 -9.82191 9.80871
0.343 -3.06909 0.275065 1.32522 -9.82205 9.80873
0.344 -3.06881 0.276296 1.33 -9.8222 9.80876
0.345 -3.06853 0.277531 1.3348 -9.82234 9.80878
0.346 -3.06826 0.278771 1.33962 -9.82249 9.8088
0.347 -3.06798 0.280014 1.34446 -9.82263 9.80883
0.348 -3.0677 0.281262 1.34933 -9.82278 9.80885
0.349 -3.06741 0.282515 1.35421 -9.82293 9.80888
0.35 -3.06713 0.283771 1.35912 -9.82308 9.8089
0.351 -3.06685 0.285032 1.36405 -9.82323 9.80892
0.352 -3.06656 0.286297 1.369 -9.82338 9.80895
0.353 -3.06627 0.287566 1.37397 -9.82353 9.80897
0.354 -3.06598 0.28884 1.37897 -9.82369 9.809
0.355 -3.0657 0.290118 1.38398 -9.82384 9.80902
0.356 -3.0654 0.291401 1.38902 -9.824 9.80905
0.357 -3.06511 0.292688 1.39409 -9.82416 9.80907
0.358 -3.06482 0.293979 1.39917 -9.82432 9.8091
0.359 -3.06452 0.295275 1.40427 -9.82447 9.80912
0.36 -3.06423 0.296575 1.4094 -9.82464 9.80915
0.361 -3.06393 0.29788 1.41455 -9.8248 9.80917
0.362 -3.06363 0.299189 1.41973 -9.82496 9.8092
0.363 -3.06333 0.300502 1.42492 -9.82513 9.80923
0.364 -3.06303 0.301821 1.43014 -9.82529 9.80925
0.365 -3.06273 0.303143 1.43538 -9.82546 9.80928
0.366 -3.06243 0.304471 1.44065 -9.82563 9.8093
0.367 -3.06212 0.305803 1.44593 -9.82579 9.80933
0.368 -3.06181 0.307139 1.45124 -9.82597 9.80936
0.369 -3.06151 0.308481 1.45658 -9.82614 9.80938
0.37 -3.0612 0.309826 1.46193 -9.82631 9.80941
0.371 -3.06089 0.311177 1.46731 -9.82648 9.80944
0.372 -3.06057 0.312532 1.47271 -9.82666 9.80946
0.373 -3.06026 0.313892 1.47814 -9.82684 9.80949
0.374 -3.05995 0.315257 1.48359 -9.82701 9.80952
0.375 -3.05963 0.316626 1.48906 -9.82719 9.80954
0.376 -3.05931 0.318001 1.49456 -9.82737 9.80957
0.377 -3.059 0.31938 1.50008 -9.82756 9.8096
0.378 -3.05868 0.320763 1.50562 -9.82774 9.80962
0.379 -3.05835 0.322152 1.51119 -9.82793 9.80965
0.38 -3.05803 0.323546 1.51678 -9.82811 9.80968
0.381 -3.05771 0.324944 1.5224 -9.8283 9.80971
0.382 -3.05738 0.326347 1.52804 -9.82849 9.80974
0.383 -3.05705 0.327756 1.5337 -9.82868 9.80976
0.384 -3.05673 0.329169 1.53939 -9.82887 9.80979
0.385 -3.0564 0.330587 1.54511 -9.82906 9.80982
0.386 -3.05606 0.33201 1.55084 -9.82926 9.80985
0.387 -3.05573 0.333438 1.55661 -9.82945 9.80988
0.388 -3.0554 0.334872 1.56239 -9.82965 9.8099
0.389 -3.05506 0.33631 1.5682 -9.82985 9.80993
0.39 -3.05472 0.337753 1.57404 -9.83005 9.80996
0.391 -3.05439 0.339202 1.5799 -9.83025 9.80999
0.392 -3.05405 0.340655 1.58579 -9.83045 9.81002
0.393 -3.0537 0.342114 1.5917 -9.83066 9.81005
0.394 -3.05336 0.343578 1.59763 -9.83086 9.81008
0.395 -3.05302 0.345047 1.60359 -9.83107 9.81011
0.396 -3.05267 0.346521 1.60958 -9.83128 9.81014
0.397 -3.05232 0.348 1.61559 -9.83149 9.81017
0.398 -3.05198 0.349485 1.62163 -9.8317 9.8102
0.399 -3.05163 0.350975 1.62769 -9.83192 9.81023
0.4 -3.05127 0.35247 1.63378 -9.83213 9.81026
0.401 -3.05092 0.353971 1.63989 -9.83235 9.81029
0.402 -3.05057 0.355477 1.64603 -9.83257 9.81032
0.403 -3.05021 0.356988 1.6522 -9.83279 9.81035
0.404 -3.04985 0.358505 1.65839 -9.83301 9.81038
0.405 -3.04949 0.360027 1.66461 -9.83323 9.81041
0.406 -3.04913 0.361554 1.67086 -9.83346 9.81044
0.407 -3.04877 0.363087 1.67713 -9.83368 9.81047
0.408 -3.04841 0.364626 1.68342 -9.83391 9.8105
0.409 -3.04804 0.36617 1.68975 -9.83414 9.81053
0.41 -3.04767 0.367719 1.6961 -9.83437 9.81057
0.411 -3.0473 0.369274 1.70247 -9.83461 9.8106
0.412 -3.04693 0.370835 1.70888 -9.83484 9.81063
0.413 -3.04656 0.372401 1.71531 -9.83508 9.81066
0.414 -3.04619 0.373972 1.72176 -9.83532 9.81069
0.415 -3.04582 0.37555 1.72825 -9.83556 9.81073
0.416 -3.04544 0.377133 1.73476 -9.8358 9.81076
0.417 -3.04506 0.378722 1.7413 -9.83604 9.81079
0.418 -3.04468 0.380316 1.74786 -9.83629 9.81082
0.419 -3.0443 0.381916 1.75446 -9.83654 9.81085
0.42 -3.04392 0.383522 1.76108 -9.83679 9.81089
0.421 -3.04353 0.385134 1.76772 -9.83704 9.81092
0.422 -3.04315 0.386751 1.7744 -9.83729 9.81095
0.423 -3.04276 0.388375 1.7811 -9.83754 9.81099
0.424 -3.04237 0.390004 1.78783 -9.8378 9.81102
0.425 -3.04198 0.391639 1.79459 -9.83806 9.81105
0.426 -3.04159 0.39328 1.80138 -9.83832 9.81109
0.427 -3.04119 0.394927 1.8082 -9.83858 9.81112
0.428 -3.0408 0.39658 1.81504 -9.83885 9.81115
0.429 -3.0404 0.398238 1.82191 -9.83911 9.81119
0.43 -3.04 0.399903 1.82881 -9.83938 9.81122
0.431 -3.0396 0.401574 1.83574 -9.83965 9.81126
0.432 -3.0392 0.403251 1.8427 -9.83992 9.81129
0.433 -3.03879 0.404934 1.84969 -9.8402 9.81133
0.434 -3.03839 0.406623 1.8567 -9.84047 9.81136
0.435 -3.03798 0.408318 1.86375 -9.84075 9.8114
0.436 -3.03757 0.41002 1.87082 -9.84103 9.81143
0.437 -3.03716 0.411727 1.87792 -9.84131 9.81147
0.438 -3.03675 0.413441 1.88506 -9.8416 9.8115
0.439 -3.03633 0.415161 1.89222 -9.84188 9.81154
0.44 -3.03592 0.416887 1.89941 -9.84217 9.81157
0.441 -3.0355 0.418619 1.90663 -9.84246 9.81161
0.442 -3.03508 0.420358 1.91388 -9.84276 9.81164
0.443 -3.03466 0.422103 1.92116 -9.84305 9.81168
0.444 -3.03424 0.423855 1.92847 -9.84335 9.81172
0.445 -3.03381 0.425613 1.93581 -9.84365 9.81175
0.446 -3.03338 0.427377 1.94318 -9.84395 9.81179
